% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
16 +6.307556387e+02 +6.307556387e+02 +6.270456387e+02 +6.270456387e+02 +1.7566e+00 +8.1207e-01 +8.8762e-01 +1.2913e+00 -7.6002e-01 +3.5088e+00 -6.7903e-01 -3.0243e-01 -2.9575e-02 -6.8319e-01 -6.0199e-01 +1.5402e+00 -1.4063e+00 -1.0487e+00 -2.7872e+00 -2.4321e-01 +8.5136e-01 +2.5822e+00 +1.5437e+00 -1.0407e+00
21 +6.130697944e+02 +6.130697944e+02 +6.093597944e+02 +6.093597944e+02 +6.7996e-01 +8.1919e-01 -1.5484e+00 +1.6446e-01 -1.0865e+00 +6.1211e-01 -1.3967e+00 -1.6613e+00 +2.5256e-01 -1.4453e+00 +1.5524e+00 +1.1387e+00 -1.7559e-01 -1.5977e+00 -1.8580e+00 +5.3117e-02 +1.3450e+00 +1.5693e+00 +1.0770e+00 -1.3764e+00
26 +5.836412998e+02 +5.836412998e+02 +5.799312998e+02 +5.799312998e+02 -5.6793e-01 -5.3418e-02 -1.5633e+00 +7.3943e-01 +1.1770e-01 +2.3613e+00 -3.1172e+00 -6.9477e-01 +7.0490e-01 -1.7527e+00 +1.7482e+00 +7.7447e-01 -5.4588e-01 -1.3952e+00 -2.0509e+00 -3.0249e-01 +1.4905e+00 +5.9969e-02 +9.9014e-01 -2.8067e+00
27 +4.399217017e+02 +4.399217017e+02 +4.362117017e+02 +4.362117017e+02 +9.2570e-01 +4.0748e-01 -8.2265e-01 -2.2187e-01 -2.2367e+00 +6.3259e-01 -4.4134e-01 -2.3395e+00 +1.4998e-01 -1.7647e+00 +1.3888e+00 +1.2774e+00 +1.0542e+00 -1.7919e+00 -2.1922e+00 -1.0602e+00 +1.0817e+00 +1.2136e+00 +1.5223e+00 -1.5148e+00
56 +4.318090402e+02 +4.318090402e+02 +4.280990402e+02 +4.280990402e+02 +1.6499e+00 -1.3737e+00 -6.1446e-01 +4.9112e-01 -1.3038e+00 -2.1547e-01 +2.2404e-01 -1.1976e+00 +1.4904e+00 -1.3755e+00 +3.5825e+00 +6.3028e-01 +3.7667e-01 -8.0197e-01 +3.9458e-01 -1.0735e+00 +1.2109e+00 +8.1466e-01 +1.1211e+00 -2.5029e+00
66 +4.207484655e+02 +4.207484655e+02 +4.170384655e+02 +4.170384655e+02 +1.2451e+00 -1.5788e+00 -7.4789e-02 +4.0727e-01 -3.5318e-01 +6.4964e-01 +5.1098e-01 -2.0202e+00 +1.9459e+00 -5.6446e-02 +3.3727e+00 +6.5891e-01 +1.7580e+00 -6.6191e-01 +1.9916e-01 -2.3808e-01 +1.0590e+00 +9.7367e-01 +6.8540e-01 -2.9475e+00
209 +4.123365557e+02 +4.123365557e+02 +4.086265557e+02 +4.086265557e+02 -6.7921e-01 -2.7494e+00 +8.7036e-01 -2.9309e+00 -2.8819e+00 +2.8366e+00 -2.7330e+00 -2.4397e+00 +2.1313e+00 +1.0358e+00 +3.2766e+00 -8.4053e-01 +8.6317e-01 -5.0496e-01 -4.3869e-01 -2.4284e+00 +8.5862e-01 +1.4265e+00 +2.5316e+00 -3.4707e+00
480 +3.861823848e+02 +3.861823848e+02 +3.824723848e+02 +3.824723848e+02 -1.0664e-01 -3.3420e+00 +8.3135e-01 +2.7684e-01 +6.4978e-01 +1.2507e+00 -8.0281e-01 -1.5491e+00 -1.5237e+00 +1.9526e+00 +2.7046e+00 +1.4892e-01 +2.5118e+00 +4.2011e-01 -3.7030e-01 -4.3323e-01 +6.4225e-01 +1.0750e+00 +2.2141e+00 -3.0802e+00
496 +3.746893104e+02 +3.746893104e+02 +3.709793104e+02 +3.709793104e+02 -6.6959e-01 -2.7731e+00 +1.4100e+00 +5.5582e-01 +1.2693e+00 +1.7445e+00 -4.2412e-01 -1.5612e+00 -7.3979e-01 +2.1853e+00 +3.0252e+00 +6.4475e-02 +2.5740e+00 +3.9332e-01 -6.0825e-01 -1.0519e+00 +9.5958e-01 +9.0396e-01 +2.8364e+00 -2.9395e+00
502 +3.599134668e+02 +3.599134668e+02 +3.562034668e+02 +3.562034668e+02 -7.5326e-01 -2.9315e+00 +1.7127e+00 +1.0692e+00 +9.0343e-01 +2.1731e+00 -4.6765e-01 -2.0988e+00 -1.0410e+00 +2.0839e+00 +2.4625e+00 +1.2782e-01 +1.7925e+00 +2.2695e-01 -3.8880e-01 -1.0163e+00 +6.2797e-01 +1.0083e+00 +2.4565e+00 -2.9529e+00
508 +3.288163191e+02 +3.288163191e+02 +3.251063191e+02 +3.251063191e+02 -1.0647e+00 -2.7754e+00 +1.1119e+00 +1.2395e+00 +8.9129e-01 +1.8721e+00 -6.5160e-01 -2.0022e+00 -3.6284e-01 +1.9593e+00 +3.1276e+00 -1.8798e-01 +2.9491e+00 +5.5626e-01 -3.8121e-01 -1.6487e+00 +1.2792e+00 +4.9839e-01 +2.3311e+00 -2.8376e+00
512 +3.071202319e+02 +3.071202319e+02 +3.034102319e+02 +3.034102319e+02 -1.4801e+00 -2.7576e+00 +1.5193e+00 +1.2298e+00 +1.0939e+00 +1.9354e+00 -6.7551e-01 -1.7904e+00 -8.0184e-01 +1.6708e+00 +3.3262e+00 +1.0087e-01 +3.0749e+00 +4.1264e-01 -4.2239e-01 -1.6033e+00 +1.4821e+00 +1.2297e+00 +3.0775e+00 -3.1342e+00
637 +2.927419428e+02 +2.927419428e+02 +2.890319428e+02 +2.890319428e+02 -1.7910e+00 -3.1639e+00 +7.5458e-01 -7.4586e-02 -7.0343e-01 +2.0321e+00 -1.0555e+00 -1.8308e+00 +6.2733e-01 +1.4387e+00 +2.8011e+00 +1.0350e+00 +2.1889e+00 +7.6197e-01 -6.7662e-01 -1.3056e+00 +7.5546e-01 +1.8684e+00 +2.5174e+00 -3.5123e+00
970 +2.812365494e+02 +2.812365494e+02 +2.775265494e+02 +2.775265494e+02 -1.9428e+00 -2.3785e+00 +1.2788e+00 -1.8111e-01 +3.8752e-02 +2.3004e+00 -1.0591e+00 -1.5258e+00 +5.4260e-01 +1.6742e+00 +2.6858e+00 +6.9237e-01 +2.6098e+00 +5.5809e-01 -1.0011e+00 -1.4478e+00 +1.1200e+00 +1.8120e+00 +2.9171e+00 -3.2597e+00
1093 +2.686815339e+02 +2.686815339e+02 +2.649715339e+02 +2.649715339e+02 -2.0612e+00 -2.0529e+00 +1.0836e+00 -2.3779e-01 +2.8429e-02 +2.0935e+00 -1.0345e+00 -1.4187e+00 +3.3631e-01 +1.7255e+00 +2.6343e+00 +4.7819e-01 +2.9562e+00 +1.3696e-01 -9.5850e-01 -1.2531e+00 +1.4866e+00 +1.9466e+00 +2.6067e+00 -3.2381e+00
1157 +2.388791322e+02 +2.388791322e+02 +2.351691322e+02 +2.351691322e+02 -1.9084e+00 -2.1933e+00 +1.1350e+00 -2.9208e-01 -8.6747e-02 +2.2095e+00 -1.1754e+00 -1.4783e+00 +2.7489e-01 +1.7924e+00 +2.7246e+00 +5.6197e-01 +2.9833e+00 +1.5283e-01 -9.9323e-01 -1.2537e+00 +1.4334e+00 +1.9019e+00 +2.5344e+00 -3.2034e+00
1251 +2.327205943e+02 +2.327205943e+02 +2.290105943e+02 +2.290105943e+02 -1.8740e+00 -2.0888e+00 +1.1858e+00 -3.2449e-01 -1.1925e-01 +2.3706e+00 -1.1358e+00 -1.4419e+00 +4.5839e-01 +1.7842e+00 +2.7108e+00 +5.6096e-01 +3.0341e+00 +1.5484e-01 -1.0653e+00 -1.3067e+00 +1.4674e+00 +1.9700e+00 +2.5956e+00 -3.1639e+00
1252 +2.181023923e+02 +2.181023923e+02 +2.143923923e+02 +2.143923923e+02 -1.8917e+00 -2.1677e+00 +1.2425e+00 -2.7625e-01 -9.8669e-02 +2.3308e+00 -1.1452e+00 -1.4600e+00 +4.5309e-01 +1.7383e+00 +2.6820e+00 +5.7184e-01 +3.0446e+00 +1.7249e-01 -1.0603e+00 -1.2684e+00 +1.4669e+00 +1.9989e+00 +2.5570e+00 -3.2277e+00
1362 +2.087606455e+02 +2.087606455e+02 +2.050506455e+02 +2.050506455e+02 -1.9245e+00 -2.3269e+00 +1.1432e+00 -1.6720e-01 -2.9254e-02 +2.3753e+00 -1.0618e+00 -1.4382e+00 +5.2308e-01 +1.7475e+00 +2.6579e+00 +5.8087e-01 +3.0589e+00 +1.7837e-01 -1.0947e+00 -1.2803e+00 +1.4180e+00 +1.8945e+00 +2.5933e+00 -3.2533e+00
1379 +1.985984404e+02 +1.985984404e+02 +1.948884404e+02 +1.948884404e+02 -1.9334e+00 -2.2621e+00 +1.0405e+00 -1.8952e-01 -2.7528e-03 +2.3410e+00 -1.0206e+00 -1.4467e+00 +5.2729e-01 +1.7181e+00 +2.6934e+00 +5.9233e-01 +3.0350e+00 +2.0348e-01 -1.0601e+00 -1.2690e+00 +1.4790e+00 +1.8983e+00 +2.5786e+00 -3.1925e+00
1382 +1.900649782e+02 +1.900649782e+02 +1.863549782e+02 +1.863549782e+02 -1.9123e+00 -2.2874e+00 +1.0216e+00 -1.8751e-01 -2.4548e-03 +2.3377e+00 -1.0367e+00 -1.4507e+00 +5.1923e-01 +1.7352e+00 +2.6783e+00 +5.8715e-01 +3.0657e+00 +1.9192e-01 -1.0443e+00 -1.2763e+00 +1.5124e+00 +1.9120e+00 +2.5628e+00 -3.2311e+00
1507 +1.851285537e+02 +1.851285537e+02 +1.814185537e+02 +1.814185537e+02 -2.0114e+00 -2.3053e+00 +1.0283e+00 -2.1984e-01 -5.8580e-04 +2.3388e+00 -1.0766e+00 -1.4329e+00 +5.1827e-01 +1.7527e+00 +2.7342e+00 +6.1437e-01 +3.1037e+00 +1.6076e-01 -1.0399e+00 -1.2760e+00 +1.4755e+00 +1.8621e+00 +2.5433e+00 -3.2150e+00
1581 +1.813145454e+02 +1.813145454e+02 +1.776045454e+02 +1.776045454e+02 -1.9897e+00 -2.2753e+00 +1.0031e+00 -2.7848e-01 -1.7495e-02 +2.3450e+00 -1.0732e+00 -1.4042e+00 +5.1673e-01 +1.7819e+00 +2.7000e+00 +5.9519e-01 +3.0697e+00 +1.7506e-01 -1.0445e+00 -1.2578e+00 +1.4937e+00 +1.8638e+00 +2.5752e+00 -3.2060e+00
1584 +1.776389779e+02 +1.776389779e+02 +1.739289779e+02 +1.739289779e+02 -1.9814e+00 -2.2769e+00 +9.7566e-01 -2.7196e-01 -3.1106e-02 +2.3375e+00 -1.0654e+00 -1.3979e+00 +5.1059e-01 +1.7589e+00 +2.6979e+00 +5.9544e-01 +3.0822e+00 +1.6087e-01 -1.0384e+00 -1.2542e+00 +1.5029e+00 +1.8561e+00 +2.5704e+00 -3.1984e+00
1643 +1.731925266e+02 +1.731925266e+02 +1.694825266e+02 +1.694825266e+02 -1.9483e+00 -2.2779e+00 +9.2499e-01 -2.4610e-01 -2.7043e-02 +2.3249e+00 -1.0789e+00 -1.3627e+00 +5.1026e-01 +1.7448e+00 +2.6818e+00 +5.8630e-01 +3.1079e+00 +1.8090e-01 -1.0438e+00 -1.2711e+00 +1.5060e+00 +1.8613e+00 +2.5542e+00 -3.1883e+00
1689 +1.697040972e+02 +1.697040972e+02 +1.659940972e+02 +1.659940972e+02 -1.9569e+00 -2.2776e+00 +9.2277e-01 -2.4062e-01 -1.7809e-02 +2.3217e+00 -1.0786e+00 -1.3713e+00 +5.4869e-01 +1.7592e+00 +2.6668e+00 +5.8641e-01 +3.1404e+00 +1.6636e-01 -1.0518e+00 -1.2610e+00 +1.5032e+00 +1.8763e+00 +2.5511e+00 -3.1993e+00
1882 +1.658813023e+02 +1.658813023e+02 +1.621713023e+02 +1.621713023e+02 -1.9615e+00 -2.2647e+00 +8.7311e-01 -2.4393e-01 -1.9151e-02 +2.3014e+00 -1.1027e+00 -1.3943e+00 +5.6106e-01 +1.7554e+00 +2.6903e+00 +5.7016e-01 +3.1364e+00 +1.6015e-01 -1.0527e+00 -1.2668e+00 +1.5025e+00 +1.8609e+00 +2.5500e+00 -3.2195e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.434976601e+02 +6.434976601e+02 +7.756776601e+02 +7.756776601e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +5.726224826e+02 +5.726224826e+02 +7.048024826e+02 +7.048024826e+02 +1.8596e-01 -1.1594e-01 +7.0358e-01 -2.6769e-01 -6.9747e-01 -1.1949e+00 -3.5726e-01 +4.0370e-01 +6.8643e-03 -2.4196e+00 -1.7945e+00 +8.7061e-01 +5.2998e-01 +8.8379e-02 +6.6397e-01 +1.6441e+00 -7.7224e-01 -1.3144e-01 -2.8839e-01 +8.2461e-01
15 +4.661345162e+02 +4.661345162e+02 +5.983145162e+02 +5.983145162e+02 -2.4328e-02 -2.6978e-01 +2.2196e+00 -1.0223e+00 -1.4297e-01 -1.0602e+00 -2.2207e-01 +4.2431e-01 -3.8202e-01 -1.2569e+00 -7.8463e-01 +1.2932e+00 +8.3255e-02 -2.2392e-02 +1.9083e+00 +3.6383e+00 -1.4943e-01 +4.4058e-01 -3.7181e-01 +9.1315e-01
81 +3.829470086e+02 +3.829470086e+02 +5.151270086e+02 +5.151270086e+02 +5.6413e-01 -1.7580e+00 +2.8658e+00 -8.2718e-01 +1.5607e+00 -1.0544e+00 -2.8637e+00 -1.6509e+00 -9.8119e-01 +4.7668e-01 +8.9441e-01 +2.6202e+00 -8.0293e-01 -2.9542e-01 +1.9915e+00 +3.6513e+00 +8.8358e-01 +1.4345e+00 +1.2560e+00 +8.8204e-01
187 +3.666313600e+02 +3.666313600e+02 +4.988113600e+02 +4.988113600e+02 +6.1217e-01 +7.0344e-03 +2.9293e+00 -1.4883e+00 +2.1997e+00 +4.4204e-01 -1.9600e+00 -2.5206e+00 -4.1373e-01 -1.2837e+00 +3.5094e-01 +2.2622e+00 -7.5457e-01 +2.4202e-01 +1.4707e+00 +3.5954e+00 +1.2580e+00 +2.9284e+00 +1.2299e+00 +7.7917e-01
196 +3.563987493e+02 +3.563987493e+02 +4.885787493e+02 +4.885787493e+02 +4.4105e-01 -2.0668e-01 +2.2816e+00 -1.8002e+00 +1.5732e+00 +1.7819e-01 -1.1490e+00 -2.8037e+00 -2.4114e-01 -1.3331e+00 +4.8478e-01 +1.8006e+00 -8.9863e-01 +7.1021e-01 +1.4826e+00 +3.7079e+00 +9.4601e-01 +2.4486e+00 +1.2282e+00 +7.0433e-01
197 +3.360044519e+02 +3.360044519e+02 +4.681844519e+02 +4.681844519e+02 +6.0420e-01 -1.7207e-01 +3.2252e+00 -2.0083e+00 +1.3451e+00 +2.8273e-01 -1.9618e+00 -2.0544e+00 -6.3806e-01 -9.9453e-01 +8.3975e-01 +1.7519e+00 -4.4690e-01 -2.3035e-01 +1.4600e+00 +3.0506e+00 +1.6809e+00 +2.1165e+00 +1.3393e+00 +7.6972e-01
258 +2.995849999e+02 +2.995849999e+02 +4.317649999e+02 +4.317649999e+02 +5.8771e-01 +1.3954e+00 +2.0848e+00 -1.9499e+00 +2.4174e+00 +4.6471e-01 -2.5371e+00 -1.7297e+00 -3.9017e-01 -2.8865e-01 +7.1867e-01 +7.0909e-01 +5.3997e-01 +3.7507e-01 +1.5007e+00 +2.0863e+00 +1.2255e+00 +2.4145e+00 +1.2652e+00 +1.1169e+00
418 +2.667489417e+02 +2.667489417e+02 +3.989289417e+02 +3.989289417e+02 +1.0108e+00 +3.8503e-01 +1.8493e+00 -6.9254e-01 +1.0845e+00 +4.6754e-01 -1.1485e+00 -2.0189e+00 -6.9748e-01 -3.9837e-01 +2.7973e-01 +9.6816e-01 +4.3737e-01 +1.5035e+00 +3.3753e-01 +2.3209e+00 +1.3160e+00 +3.0848e+00 +7.3677e-01 +1.0797e+00
609 +2.621992968e+02 +2.621992968e+02 +3.943792968e+02 +3.943792968e+02 +7.1346e-01 +5.2259e-01 +1.4041e+00 -3.6397e-01 +5.8946e-01 +6.9854e-01 -1.0745e+00 -1.7809e+00 +3.7718e-01 -1.4341e-01 +1.7803e-02 +2.3742e+00 +4.3953e-01 +1.9144e+00 +1.5296e+00 +1.6739e+00 +6.0402e-01 +2.8237e+00 +6.8571e-01 +7.1762e-01
623 +2.501094193e+02 +2.501094193e+02 +3.822894193e+02 +3.822894193e+02 +8.0354e-01 +3.8261e-01 +1.6222e+00 -2.7175e-01 +9.7275e-01 +5.5297e-01 -1.1035e+00 -1.7433e+00 -5.5676e-02 -2.0275e-01 +1.4306e-01 +2.0903e+00 +2.5768e-01 +1.6351e+00 +1.3555e+00 +1.7933e+00 +7.3176e-01 +3.0876e+00 +5.9559e-01 +8.1521e-01
633 +2.433309870e+02 +2.433309870e+02 +3.755109870e+02 +3.755109870e+02 +4.0488e-01 +3.4854e-01 +1.7940e+00 -3.8845e-01 +1.0709e+00 +5.2154e-01 -1.1611e+00 -1.6894e+00 +3.9605e-01 -1.0650e-01 +1.4979e-01 +2.3483e+00 +4.1000e-01 +1.5755e+00 +1.3619e+00 +2.1195e+00 +6.7916e-01 +3.0733e+00 +7.3178e-01 +8.4039e-01
639 +2.270263876e+02 +2.270263876e+02 +3.592063876e+02 +3.592063876e+02 +7.7850e-01 +5.1537e-01 +1.4672e+00 -4.3448e-01 +1.0724e+00 +4.6815e-01 -1.1720e+00 -1.7737e+00 -1.8863e-01 -1.6352e-01 +1.2200e-01 +2.3217e+00 +4.0748e-01 +1.5356e+00 +1.4113e+00 +1.8711e+00 +7.1148e-01 +2.9807e+00 +6.7580e-01 +5.2969e-01
876 +2.231072482e+02 +2.231072482e+02 +3.552872482e+02 +3.552872482e+02 +6.8196e-01 +5.8262e-01 +1.6405e+00 -6.5715e-02 +1.0309e+00 +1.6228e-01 -1.1595e+00 -1.8182e+00 -2.5158e-01 +2.1143e-01 +2.0014e-01 +2.0132e+00 +5.5753e-01 +2.0485e+00 +1.3731e+00 +2.0091e+00 +4.0360e-01 +3.0630e+00 +4.0821e-01 +4.8477e-01
946 +2.141356541e+02 +2.141356541e+02 +3.463156541e+02 +3.463156541e+02 +6.2092e-01 +4.7060e-01 +1.7223e+00 +4.2754e-01 +9.5807e-01 +1.0111e-01 -1.1442e+00 -2.0011e+00 -2.3380e-01 +3.8339e-01 +2.3113e-01 +2.0117e+00 +4.7298e-01 +2.0924e+00 +1.4629e+00 +1.6022e+00 +3.9981e-01 +2.8697e+00 +6.3216e-01 +7.2983e-01
1008 +2.066718526e+02 +2.066718526e+02 +3.388518526e+02 +3.388518526e+02 +6.0082e-01 +4.8608e-01 +1.7658e+00 +4.3185e-02 +1.0435e+00 +3.1735e-01 -1.2240e+00 -1.7469e+00 -2.1452e-01 +3.5284e-01 +2.8153e-01 +1.9902e+00 +4.3405e-01 +2.2862e+00 +1.4948e+00 +1.5844e+00 +3.4519e-01 +2.6281e+00 +5.4539e-01 +7.0729e-01
1056 +2.033700221e+02 +2.033700221e+02 +3.355500221e+02 +3.355500221e+02 +6.3391e-01 +5.3409e-01 +1.7621e+00 +3.7899e-01 +1.1314e+00 +2.1272e-01 -1.2750e+00 -1.8526e+00 -1.0907e-01 +4.0133e-01 +3.2062e-01 +2.0065e+00 +5.3652e-01 +1.9878e+00 +1.4227e+00 +1.9898e+00 +3.5590e-01 +2.6805e+00 +4.6906e-01 +7.8128e-01
1066 +1.957711611e+02 +1.957711611e+02 +3.279511611e+02 +3.279511611e+02 +6.9193e-01 +5.3446e-01 +1.7777e+00 +4.2779e-01 +1.1126e+00 +2.4942e-01 -1.2559e+00 -1.8937e+00 -1.2949e-01 +4.3649e-01 +3.4018e-01 +2.0377e+00 +6.2789e-01 +2.0245e+00 +1.4429e+00 +1.9455e+00 +2.6214e-01 +2.6631e+00 +5.3195e-01 +7.7883e-01
1088 +1.934768966e+02 +1.934768966e+02 +3.256568966e+02 +3.256568966e+02 +5.7849e-01 +6.4521e-01 +1.6629e+00 +3.0603e-01 +1.0727e+00 +2.7952e-01 -1.2875e+00 -1.9218e+00 -1.6235e-01 +4.0102e-01 +3.1978e-01 +2.0917e+00 +4.8630e-01 +2.0276e+00 +1.4388e+00 +1.9857e+00 +3.1718e-01 +2.7185e+00 +6.5026e-01 +8.1093e-01
1096 +1.823469067e+02 +1.823469067e+02 +3.145269067e+02 +3.145269067e+02 +7.1690e-01 +6.0641e-01 +1.6618e+00 +3.1425e-01 +1.1003e+00 +3.5749e-01 -1.2949e+00 -1.8513e+00 -1.8720e-01 +3.9653e-01 +2.3107e-01 +2.0772e+00 +5.3315e-01 +2.0229e+00 +1.4199e+00 +2.0399e+00 +3.4056e-01 +2.7344e+00 +6.3339e-01 +7.4437e-01
1102 +1.726224863e+02 +1.726224863e+02 +3.048024863e+02 +3.048024863e+02 +6.9742e-01 +5.9864e-01 +1.6404e+00 +2.6163e-01 +1.1069e+00 +3.4903e-01 -1.3183e+00 -1.8303e+00 -1.5823e-01 +3.7875e-01 +2.4018e-01 +2.0473e+00 +5.2703e-01 +1.9561e+00 +1.4780e+00 +1.8996e+00 +3.1334e-01 +2.6857e+00 +6.5539e-01 +7.7696e-01
1175 +1.698015361e+02 +1.698015361e+02 +3.019815361e+02 +3.019815361e+02 +8.2485e-01 +6.3296e-01 +1.6001e+00 +4.5663e-01 +1.0342e+00 +3.6996e-01 -1.2696e+00 -1.9118e+00 -2.4546e-01 +3.5024e-01 +2.6084e-01 +1.9885e+00 +4.8463e-01 +2.0192e+00 +1.4333e+00 +1.8617e+00 +2.8992e-01 +2.7510e+00 +6.2649e-01 +7.5583e-01
1192 +1.633656622e+02 +1.633656622e+02 +2.955456622e+02 +2.955456622e+02 +8.0894e-01 +5.8310e-01 +1.6489e+00 +3.8616e-01 +1.0821e+00 +3.4383e-01 -1.2521e+00 -1.8573e+00 -2.6686e-01 +3.8864e-01 +2.4914e-01 +1.9880e+00 +4.8108e-01 +1.9848e+00 +1.3589e+00 +1.8326e+00 +2.8215e-01 +2.6838e+00 +6.3742e-01 +7.4469e-01
1205 +1.618394735e+02 +1.618394735e+02 +2.940194735e+02 +2.940194735e+02 +8.2874e-01 +5.9542e-01 +1.6696e+00 +4.3594e-01 +1.0847e+00 +3.5162e-01 -1.2852e+00 -1.8638e+00 -2.5175e-01 +4.0815e-01 +2.3550e-01 +2.0026e+00 +5.2034e-01 +1.9899e+00 +1.3857e+00 +1.8382e+00 +2.8715e-01 +2.6782e+00 +6.4798e-01 +7.8219e-01
1223 +1.551349976e+02 +1.551349976e+02 +2.873149976e+02 +2.873149976e+02 +8.1359e-01 +5.6248e-01 +1.6819e+00 +4.1746e-01 +1.0477e+00 +3.1811e-01 -1.2674e+00 -1.8675e+00 -2.1697e-01 +4.4132e-01 +1.7258e-01 +1.9872e+00 +4.9354e-01 +2.0478e+00 +1.3852e+00 +1.8699e+00 +2.7180e-01 +2.6854e+00 +6.5970e-01 +7.7355e-01
1253 +1.546445778e+02 +1.546445778e+02 +2.868245778e+02 +2.868245778e+02 +7.9678e-01 +5.9486e-01 +1.6743e+00 +3.1571e-01 +1.0895e+00 +3.2544e-01 -1.2309e+00 -1.9065e+00 -2.3037e-01 +4.2908e-01 +1.8984e-01 +2.0016e+00 +4.9166e-01 +2.0073e+00 +1.4102e+00 +1.9022e+00 +3.0091e-01 +2.6683e+00 +6.3878e-01 +7.8417e-01
1274 +1.510870065e+02 +1.510870065e+02 +2.832670065e+02 +2.832670065e+02 +7.7997e-01 +5.8066e-01 +1.7043e+00 +3.6709e-01 +1.0602e+00 +3.2985e-01 -1.2423e+00 -1.9394e+00 -2.1784e-01 +4.1482e-01 +2.2571e-01 +2.0043e+00 +5.1204e-01 +2.0252e+00 +1.3965e+00 +1.8629e+00 +3.0277e-01 +2.7064e+00 +6.4368e-01 +7.6656e-01
1325 +1.472507334e+02 +1.472507334e+02 +2.794307334e+02 +2.794307334e+02 +7.7841e-01 +5.5507e-01 +1.7093e+00 +3.8609e-01 +1.0816e+00 +3.6125e-01 -1.2240e+00 -1.9199e+00 -2.1389e-01 +4.1090e-01 +2.5528e-01 +2.0377e+00 +4.9507e-01 +2.0154e+00 +1.4502e+00 +1.8679e+00 +3.1296e-01 +2.6774e+00 +6.5973e-01 +7.6048e-01
1372 +1.422512076e+02 +1.422512076e+02 +2.744312076e+02 +2.744312076e+02 +7.4607e-01 +5.4646e-01 +1.7541e+00 +3.9509e-01 +1.0778e+00 +3.2974e-01 -1.2117e+00 -1.8462e+00 -2.1417e-01 +4.2276e-01 +2.4638e-01 +2.0140e+00 +5.2223e-01 +2.0496e+00 +1.4481e+00 +1.8843e+00 +2.9946e-01 +2.6902e+00 +6.6463e-01 +7.4960e-01
1520 +1.411680386e+02 +1.411680386e+02 +2.733480386e+02 +2.733480386e+02 +7.5432e-01 +5.4883e-01 +1.7543e+00 +3.4185e-01 +1.0743e+00 +3.3909e-01 -1.2141e+00 -1.8441e+00 -2.2846e-01 +3.9211e-01 +2.3276e-01 +2.0154e+00 +5.2076e-01 +2.0296e+00 +1.4488e+00 +1.8890e+00 +2.9555e-01 +2.6885e+00 +6.6566e-01 +7.5841e-01
1963 +1.380202138e+02 +1.380202138e+02 +2.702002138e+02 +2.702002138e+02 +7.2013e-01 +5.2691e-01 +1.8125e+00 +3.8380e-01 +1.0626e+00 +4.1189e-01 -1.1986e+00 -1.8111e+00 -2.3230e-01 +4.0546e-01 +2.0644e-01 +2.0207e+00 +5.0480e-01 +2.0233e+00 +1.4390e+00 +1.8831e+00 +2.9174e-01 +2.6866e+00 +6.5730e-01 +7.5597e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.803653123e+02 +5.803653123e+02 +1.580365312e+03 +1.580365312e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
47 +5.315182287e+02 +5.315182287e+02 +1.531518229e+03 +1.531518229e+03 -5.1788e-01 +1.1149e+00 -1.7776e+00 +2.9662e+00 -2.4758e-01 +6.6577e-01 -2.1560e+00 -9.2333e-01 +2.2209e-01 +2.7716e+00 +2.0747e+00 +4.5456e-01 +6.0931e-01 -4.1088e-01 -1.4319e+00 -6.5448e-01 +3.6713e-01 -3.0940e-02 +1.4619e+00 +7.3493e-01
78 +4.922556596e+02 +4.922556596e+02 +1.492255660e+03 +1.492255660e+03 -3.8066e-01 +2.0957e+00 -1.0011e+00 +5.3309e+00 +1.0297e+00 +8.1737e-01 -2.9471e-01 -5.2084e-01 +2.8323e+00 +3.2762e+00 +1.9222e+00 +2.2121e-01 +3.1569e-01 +4.8000e-02 -2.5310e+00 -1.0800e+00 -4.0300e-01 -1.8215e-01 +1.3349e+00 +1.8443e+00
103 +3.424645752e+02 +3.424645752e+02 +1.342464575e+03 +1.342464575e+03 -9.3141e-01 +2.2728e+00 +1.0061e-02 +4.7081e+00 +2.8784e-01 +5.8605e-01 +1.1265e+00 +1.0961e+00 +1.3263e+00 +1.0942e+00 +1.4390e-01 +1.8509e+00 +5.7436e-02 +1.4344e+00 -1.2111e+00 -1.2289e+00 +3.5105e+00 +2.9587e-01 -4.0453e-01 +1.9463e+00
