% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
55510 +2.035991404e+01 +2.035991404e+01 -3.222700860e+02 -3.222700860e+02 +2.3022e+00 +2.6592e+00 -2.9136e+00 -2.6493e+00 -3.4811e+00 -4.1206e+00 -3.2886e+00 -4.5824e-01 +2.7656e+00 -3.2024e+00 -2.8691e+00 -5.8929e-01 +3.5627e+00 -4.0082e-01 -2.3826e+00 -1.9554e+00 -5.2749e-01 +3.1029e+00 -1.0868e+00 +2.2621e+00
55647 +1.995160803e+01 +1.995160803e+01 -3.226783920e+02 -3.226783920e+02 +2.3098e+00 +2.6573e+00 -2.9163e+00 -2.6485e+00 -3.4804e+00 -4.1155e+00 -3.2920e+00 -4.5311e-01 +2.7642e+00 -3.1984e+00 -2.8655e+00 -5.8055e-01 +3.5653e+00 -3.9777e-01 -2.3795e+00 -1.9612e+00 -5.2446e-01 +3.1092e+00 -1.0902e+00 +2.2575e+00
56231 +1.948416775e+01 +1.948416775e+01 -3.231458323e+02 -3.231458323e+02 +2.3258e+00 +2.6534e+00 -2.9189e+00 -2.6478e+00 -3.4791e+00 -4.1073e+00 -3.2996e+00 -4.4577e-01 +2.7599e+00 -3.1895e+00 -2.8663e+00 -5.7038e-01 +3.5675e+00 -3.9669e-01 -2.3735e+00 -1.9685e+00 -5.2233e-01 +3.1172e+00 -1.0960e+00 +2.2598e+00
56691 +1.904403250e+01 +1.904403250e+01 -3.235859675e+02 -3.235859675e+02 +2.3535e+00 +2.6452e+00 -2.9253e+00 -2.6459e+00 -3.4769e+00 -4.0932e+00 -3.3036e+00 -4.3151e-01 +2.7541e+00 -3.1784e+00 -2.8647e+00 -5.4609e-01 +3.5719e+00 -3.9259e-01 -2.3631e+00 -1.9824e+00 -5.1562e-01 +3.1349e+00 -1.1083e+00 +2.2586e+00
57017 +1.860173451e+01 +1.860173451e+01 -3.240282655e+02 -3.240282655e+02 +2.3859e+00 +2.6380e+00 -2.9291e+00 -2.6438e+00 -3.4746e+00 -4.0766e+00 -3.3079e+00 -4.1711e-01 +2.7512e+00 -3.1680e+00 -2.8636e+00 -5.2645e-01 +3.5767e+00 -3.8990e-01 -2.3505e+00 -1.9966e+00 -5.0967e-01 +3.1532e+00 -1.1206e+00 +2.2539e+00
57325 +1.819065166e+01 +1.819065166e+01 -3.244393483e+02 -3.244393483e+02 +2.4084e+00 +2.6331e+00 -2.9310e+00 -2.6420e+00 -3.4732e+00 -4.0650e+00 -3.3095e+00 -4.0695e-01 +2.7507e+00 -3.1607e+00 -2.8628e+00 -5.1478e-01 +3.5800e+00 -3.8604e-01 -2.3405e+00 -2.0069e+00 -5.0807e-01 +3.1680e+00 -1.1301e+00 +2.2450e+00
57684 +1.774948100e+01 +1.774948100e+01 -3.248805190e+02 -3.248805190e+02 +2.4317e+00 +2.6254e+00 -2.9292e+00 -2.6404e+00 -3.4718e+00 -4.0518e+00 -3.3143e+00 -3.9811e-01 +2.7513e+00 -3.1563e+00 -2.8639e+00 -5.0592e-01 +3.5813e+00 -3.8117e-01 -2.3324e+00 -2.0158e+00 -5.0280e-01 +3.1817e+00 -1.1384e+00 +2.2395e+00
57972 +1.736888786e+01 +1.736888786e+01 -3.252611121e+02 -3.252611121e+02 +2.4607e+00 +2.6172e+00 -2.9267e+00 -2.6386e+00 -3.4702e+00 -4.0382e+00 -3.3140e+00 -3.8701e-01 +2.7529e+00 -3.1503e+00 -2.8655e+00 -4.9618e-01 +3.5831e+00 -3.7601e-01 -2.3222e+00 -2.0269e+00 -4.9893e-01 +3.1992e+00 -1.1466e+00 +2.2257e+00
58285 +1.697419671e+01 +1.697419671e+01 -3.256558033e+02 -3.256558033e+02 +2.4846e+00 +2.6142e+00 -2.9243e+00 -2.6372e+00 -3.4690e+00 -4.0257e+00 -3.3115e+00 -3.7866e-01 +2.7569e+00 -3.1453e+00 -2.8649e+00 -4.9017e-01 +3.5844e+00 -3.7242e-01 -2.3135e+00 -2.0356e+00 -4.9652e-01 +3.2156e+00 -1.1514e+00 +2.2124e+00
58988 +1.659250493e+01 +1.659250493e+01 -3.260374951e+02 -3.260374951e+02 +2.5063e+00 +2.6060e+00 -2.9239e+00 -2.6360e+00 -3.4682e+00 -4.0147e+00 -3.3102e+00 -3.7042e-01 +2.7567e+00 -3.1423e+00 -2.8613e+00 -4.8834e-01 +3.5858e+00 -3.7565e-01 -2.3025e+00 -2.0434e+00 -4.9376e-01 +3.2335e+00 -1.1568e+00 +2.2042e+00
59735 +1.621435779e+01 +1.621435779e+01 -3.264156422e+02 -3.264156422e+02 +2.5751e+00 +2.5808e+00 -2.9281e+00 -2.6317e+00 -3.4665e+00 -3.9834e+00 -3.2997e+00 -3.4241e-01 +2.7544e+00 -3.1273e+00 -2.8507e+00 -4.7907e-01 +3.5918e+00 -3.7964e-01 -2.2677e+00 -2.0711e+00 -5.0154e-01 +3.2846e+00 -1.1789e+00 +2.1694e+00
60256 +1.584548486e+01 +1.584548486e+01 -3.267845151e+02 -3.267845151e+02 +2.6030e+00 +2.5730e+00 -2.9291e+00 -2.6295e+00 -3.4657e+00 -3.9723e+00 -3.2933e+00 -3.3099e-01 +2.7542e+00 -3.1204e+00 -2.8456e+00 -4.7431e-01 +3.5951e+00 -3.8296e-01 -2.2547e+00 -2.0824e+00 -5.0618e-01 +3.3002e+00 -1.1887e+00 +2.1555e+00
60617 +1.547098916e+01 +1.547098916e+01 -3.271590108e+02 -3.271590108e+02 +2.6467e+00 +2.5583e+00 -2.9312e+00 -2.6266e+00 -3.4648e+00 -3.9584e+00 -3.2816e+00 -3.1400e-01 +2.7501e+00 -3.1081e+00 -2.8370e+00 -4.6327e-01 +3.5996e+00 -3.8539e-01 -2.2345e+00 -2.0997e+00 -5.1294e-01 +3.3195e+00 -1.2000e+00 +2.1343e+00
61112 +1.512730712e+01 +1.512730712e+01 -3.275026929e+02 -3.275026929e+02 +2.7391e+00 +2.5277e+00 -2.9369e+00 -2.6211e+00 -3.4626e+00 -3.9277e+00 -3.2504e+00 -2.7813e-01 +2.7445e+00 -3.0818e+00 -2.8188e+00 -4.3650e-01 +3.6093e+00 -3.9004e-01 -2.1925e+00 -2.1363e+00 -5.2565e-01 +3.3651e+00 -1.2253e+00 +2.0897e+00
61903 +1.478524047e+01 +1.478524047e+01 -3.278447595e+02 -3.278447595e+02 +2.7702e+00 +2.5158e+00 -2.9404e+00 -2.6187e+00 -3.4615e+00 -3.9189e+00 -3.2367e+00 -2.6676e-01 +2.7445e+00 -3.0709e+00 -2.8093e+00 -4.2597e-01 +3.6123e+00 -3.9235e-01 -2.1825e+00 -2.1478e+00 -5.2947e-01 +3.3772e+00 -1.2332e+00 +2.0772e+00
63457 +1.445417441e+01 +1.445417441e+01 -3.281758256e+02 -3.281758256e+02 +2.8147e+00 +2.4925e+00 -2.9481e+00 -2.6140e+00 -3.4582e+00 -3.9067e+00 -3.2110e+00 -2.4978e-01 +2.7478e+00 -3.0610e+00 -2.7884e+00 -4.0124e-01 +3.6191e+00 -3.9601e-01 -2.1760e+00 -2.1628e+00 -5.2863e-01 +3.3851e+00 -1.2490e+00 +2.0650e+00
63842 +1.411936118e+01 +1.411936118e+01 -3.285106388e+02 -3.285106388e+02 +2.8549e+00 +2.4635e+00 -2.9551e+00 -2.6106e+00 -3.4542e+00 -3.8919e+00 -3.1888e+00 -2.3216e-01 +2.7624e+00 -3.0554e+00 -2.7722e+00 -3.7754e-01 +3.6276e+00 -3.9290e-01 -2.1757e+00 -2.1766e+00 -5.2215e-01 +3.3995e+00 -1.2706e+00 +2.0488e+00
63983 +1.376215564e+01 +1.376215564e+01 -3.288678444e+02 -3.288678444e+02 +2.8963e+00 +2.4362e+00 -2.9629e+00 -2.6071e+00 -3.4504e+00 -3.8768e+00 -3.1682e+00 -2.1478e-01 +2.7767e+00 -3.0494e+00 -2.7539e+00 -3.5373e-01 +3.6360e+00 -3.9043e-01 -2.1742e+00 -2.1905e+00 -5.1570e-01 +3.4138e+00 -1.2919e+00 +2.0324e+00
64136 +1.347731069e+01 +1.347731069e+01 -3.291526893e+02 -3.291526893e+02 +2.9208e+00 +2.4224e+00 -2.9685e+00 -2.6054e+00 -3.4482e+00 -3.8682e+00 -3.1569e+00 -2.0514e-01 +2.7855e+00 -3.0456e+00 -2.7448e+00 -3.4128e-01 +3.6409e+00 -3.8860e-01 -2.1727e+00 -2.1982e+00 -5.1312e-01 +3.4215e+00 -1.3041e+00 +2.0226e+00
64326 +1.312786679e+01 +1.312786679e+01 -3.295021332e+02 -3.295021332e+02 +2.9305e+00 +2.4173e+00 -2.9723e+00 -2.6043e+00 -3.4468e+00 -3.8635e+00 -3.1516e+00 -2.0065e-01 +2.7911e+00 -3.0451e+00 -2.7399e+00 -3.3640e-01 +3.6435e+00 -3.8751e-01 -2.1725e+00 -2.2018e+00 -5.1213e-01 +3.4274e+00 -1.3112e+00 +2.0175e+00
64438 +1.280708202e+01 +1.280708202e+01 -3.298229180e+02 -3.298229180e+02 +2.9571e+00 +2.4002e+00 -2.9786e+00 -2.6018e+00 -3.4442e+00 -3.8535e+00 -3.1381e+00 -1.8935e-01 +2.8015e+00 -3.0421e+00 -2.7300e+00 -3.2228e-01 +3.6491e+00 -3.8534e-01 -2.1696e+00 -2.2105e+00 -5.0790e-01 +3.4411e+00 -1.3263e+00 +2.0056e+00
64658 +1.258911740e+01 +1.258911740e+01 -3.300408826e+02 -3.300408826e+02 +2.9759e+00 +2.3896e+00 -2.9838e+00 -2.6002e+00 -3.4422e+00 -3.8448e+00 -3.1266e+00 -1.8124e-01 +2.8090e+00 -3.0393e+00 -2.7218e+00 -3.1162e-01 +3.6531e+00 -3.8393e-01 -2.1682e+00 -2.2171e+00 -5.0509e-01 +3.4522e+00 -1.3361e+00 +1.9981e+00
64813 +1.230215746e+01 +1.230215746e+01 -3.303278425e+02 -3.303278425e+02 +2.9855e+00 +2.3834e+00 -2.9863e+00 -2.5993e+00 -3.4411e+00 -3.8394e+00 -3.1222e+00 -1.7662e-01 +2.8124e+00 -3.0383e+00 -2.7181e+00 -3.0700e-01 +3.6555e+00 -3.8434e-01 -2.1678e+00 -2.2207e+00 -5.0518e-01 +3.4586e+00 -1.3435e+00 +1.9941e+00
64977 +1.201474822e+01 +1.201474822e+01 -3.306152518e+02 -3.306152518e+02 +3.0197e+00 +2.3615e+00 -2.9942e+00 -2.5964e+00 -3.4375e+00 -3.8233e+00 -3.1050e+00 -1.6129e-01 +2.8261e+00 -3.0347e+00 -2.7048e+00 -2.9049e-01 +3.6630e+00 -3.8225e-01 -2.1640e+00 -2.2326e+00 -5.0185e-01 +3.4788e+00 -1.3652e+00 +1.9794e+00
65155 +1.174318400e+01 +1.174318400e+01 -3.308868160e+02 -3.308868160e+02 +3.0405e+00 +2.3481e+00 -3.0000e+00 -2.5944e+00 -3.4352e+00 -3.8128e+00 -3.0968e+00 -1.5193e-01 +2.8351e+00 -3.0328e+00 -2.6951e+00 -2.8184e-01 +3.6675e+00 -3.8276e-01 -2.1632e+00 -2.2396e+00 -4.9846e-01 +3.4929e+00 -1.3785e+00 +1.9707e+00
65226 +1.145721396e+01 +1.145721396e+01 -3.311727860e+02 -3.311727860e+02 +3.0764e+00 +2.3232e+00 -3.0080e+00 -2.5914e+00 -3.4313e+00 -3.7942e+00 -3.0815e+00 -1.3561e-01 +2.8505e+00 -3.0295e+00 -2.6806e+00 -2.6611e-01 +3.6757e+00 -3.8206e-01 -2.1601e+00 -2.2524e+00 -4.9338e-01 +3.5171e+00 -1.4015e+00 +1.9555e+00
65272 +1.120463452e+01 +1.120463452e+01 -3.314253655e+02 -3.314253655e+02 +3.1158e+00 +2.2980e+00 -3.0186e+00 -2.5879e+00 -3.4271e+00 -3.7718e+00 -3.0661e+00 -1.1708e-01 +2.8664e+00 -3.0265e+00 -2.6630e+00 -2.4784e-01 +3.6854e+00 -3.8058e-01 -2.1580e+00 -2.2668e+00 -4.8906e-01 +3.5451e+00 -1.4287e+00 +1.9371e+00
65274 +1.092534190e+01 +1.092534190e+01 -3.317046581e+02 -3.317046581e+02 +3.1135e+00 +2.2980e+00 -3.0180e+00 -2.5883e+00 -3.4272e+00 -3.7721e+00 -3.0676e+00 -1.1806e-01 +2.8656e+00 -3.0275e+00 -2.6641e+00 -2.4938e-01 +3.6850e+00 -3.8089e-01 -2.1581e+00 -2.2660e+00 -4.8890e-01 +3.5438e+00 -1.4276e+00 +1.9383e+00
65371 +1.070711773e+01 +1.070711773e+01 -3.319228823e+02 -3.319228823e+02 +3.1419e+00 +2.2794e+00 -3.0266e+00 -2.5855e+00 -3.4240e+00 -3.7561e+00 -3.0576e+00 -1.0391e-01 +2.8786e+00 -3.0260e+00 -2.6521e+00 -2.3790e-01 +3.6918e+00 -3.8087e-01 -2.1552e+00 -2.2763e+00 -4.8451e-01 +3.5650e+00 -1.4471e+00 +1.9243e+00
65482 +1.044849663e+01 +1.044849663e+01 -3.321815034e+02 -3.321815034e+02 +3.1768e+00 +2.2556e+00 -3.0361e+00 -2.5829e+00 -3.4201e+00 -3.7367e+00 -3.0380e+00 -8.8228e-02 +2.8922e+00 -3.0247e+00 -2.6370e+00 -2.2181e-01 +3.7006e+00 -3.8123e-01 -2.1537e+00 -2.2888e+00 -4.8080e-01 +3.5901e+00 -1.4694e+00 +1.9090e+00
65770 +1.022090620e+01 +1.022090620e+01 -3.324090938e+02 -3.324090938e+02 +3.1968e+00 +2.2407e+00 -3.0424e+00 -2.5819e+00 -3.4179e+00 -3.7263e+00 -3.0338e+00 -7.8604e-02 +2.8997e+00 -3.0241e+00 -2.6285e+00 -2.1490e-01 +3.7054e+00 -3.8109e-01 -2.1505e+00 -2.2962e+00 -4.7886e-01 +3.6032e+00 -1.4842e+00 +1.9005e+00
66438 +9.999851762e+00 +9.999851762e+00 -3.326301482e+02 -3.326301482e+02 +3.2075e+00 +2.2312e+00 -3.0509e+00 -2.5810e+00 -3.4158e+00 -3.7135e+00 -3.0279e+00 -6.9806e-02 +2.9079e+00 -3.0261e+00 -2.6185e+00 -2.0208e-01 +3.7113e+00 -3.7893e-01 -2.1540e+00 -2.3036e+00 -4.7530e-01 +3.6186e+00 -1.5004e+00 +1.8940e+00
71178 +9.770878232e+00 +9.770878232e+00 -3.328591218e+02 -3.328591218e+02 +3.2398e+00 +2.2033e+00 -3.0764e+00 -2.5845e+00 -3.4067e+00 -3.6774e+00 -3.0167e+00 -4.6803e-02 +2.9443e+00 -3.0267e+00 -2.5873e+00 -1.5740e-01 +3.7257e+00 -3.6025e-01 -2.1831e+00 -2.3205e+00 -4.5693e-01 +3.6453e+00 -1.5428e+00 +1.8799e+00
72523 +9.549542222e+00 +9.549542222e+00 -3.330804578e+02 -3.330804578e+02 +3.2432e+00 +2.1932e+00 -3.0930e+00 -2.5901e+00 -3.4021e+00 -3.6663e+00 -2.9997e+00 -3.9059e-02 +2.9778e+00 -3.0314e+00 -2.5675e+00 -1.4045e-01 +3.7355e+00 -3.4755e-01 -2.2085e+00 -2.3190e+00 -4.5106e-01 +3.6481e+00 -1.5597e+00 +1.8645e+00
74244 +9.331848477e+00 +9.331848477e+00 -3.332981515e+02 -3.332981515e+02 +3.2436e+00 +2.1832e+00 -3.1077e+00 -2.5929e+00 -3.3990e+00 -3.6590e+00 -2.9793e+00 -3.2188e-02 +3.0044e+00 -3.0388e+00 -2.5438e+00 -1.3154e-01 +3.7445e+00 -3.4837e-01 -2.2283e+00 -2.3100e+00 -4.4903e-01 +3.6438e+00 -1.5690e+00 +1.8558e+00
75837 +9.120075292e+00 +9.120075292e+00 -3.335099247e+02 -3.335099247e+02 +3.2470e+00 +2.1657e+00 -3.1285e+00 -2.5971e+00 -3.3923e+00 -3.6509e+00 -2.9504e+00 -2.4745e-02 +3.0306e+00 -3.0476e+00 -2.5072e+00 -1.2204e-01 +3.7540e+00 -3.5695e-01 -2.2587e+00 -2.2947e+00 -4.5042e-01 +3.6225e+00 -1.5773e+00 +1.8569e+00
77475 +8.911952315e+00 +8.911952315e+00 -3.337180477e+02 -3.337180477e+02 +3.2515e+00 +2.1536e+00 -3.1447e+00 -2.6088e+00 -3.3870e+00 -3.6441e+00 -2.9377e+00 -1.8744e-02 +3.0564e+00 -3.0533e+00 -2.4848e+00 -1.2383e-01 +3.7519e+00 -3.6345e-01 -2.2849e+00 -2.2795e+00 -4.5327e-01 +3.6056e+00 -1.5821e+00 +1.8638e+00
78236 +8.709587828e+00 +8.709587828e+00 -3.339204122e+02 -3.339204122e+02 +3.2544e+00 +2.1479e+00 -3.1567e+00 -2.6204e+00 -3.3849e+00 -3.6395e+00 -2.9315e+00 -1.3796e-02 +3.0752e+00 -3.0566e+00 -2.4722e+00 -1.2981e-01 +3.7455e+00 -3.6968e-01 -2.2994e+00 -2.2685e+00 -4.5774e-01 +3.5990e+00 -1.5853e+00 +1.8706e+00
79314 +8.510398985e+00 +8.510398985e+00 -3.341196010e+02 -3.341196010e+02 +3.2573e+00 +2.1362e+00 -3.1811e+00 -2.6408e+00 -3.3822e+00 -3.6333e+00 -2.9203e+00 -2.8228e-03 +3.1105e+00 -3.0608e+00 -2.4494e+00 -1.3922e-01 +3.7341e+00 -3.8371e-01 -2.3275e+00 -2.2437e+00 -4.7004e-01 +3.5798e+00 -1.5919e+00 +1.8875e+00
79740 +8.309709147e+00 +8.309709147e+00 -3.343202909e+02 -3.343202909e+02 +3.2574e+00 +2.1274e+00 -3.2004e+00 -2.6555e+00 -3.3800e+00 -3.6299e+00 -2.9115e+00 +5.7982e-03 +3.1356e+00 -3.0627e+00 -2.4342e+00 -1.4344e-01 +3.7249e+00 -3.9519e-01 -2.3494e+00 -2.2235e+00 -4.7944e-01 +3.5636e+00 -1.5978e+00 +1.9062e+00
79956 +8.110320639e+00 +8.110320639e+00 -3.345196794e+02 -3.345196794e+02 +3.2567e+00 +2.1215e+00 -3.2149e+00 -2.6655e+00 -3.3785e+00 -3.6279e+00 -2.9057e+00 +1.2378e-02 +3.1537e+00 -3.0636e+00 -2.4223e+00 -1.4599e-01 +3.7187e+00 -4.0385e-01 -2.3658e+00 -2.2081e+00 -4.8706e-01 +3.5491e+00 -1.6022e+00 +1.9201e+00
80070 +7.938393499e+00 +7.938393499e+00 -3.346916065e+02 -3.346916065e+02 +3.2570e+00 +2.1107e+00 -3.2401e+00 -2.6823e+00 -3.3758e+00 -3.6247e+00 -2.8957e+00 +2.3394e-02 +3.1856e+00 -3.0650e+00 -2.4027e+00 -1.5053e-01 +3.7082e+00 -4.1781e-01 -2.3934e+00 -2.1813e+00 -4.9996e-01 +3.5253e+00 -1.6097e+00 +1.9438e+00
80254 +7.747477550e+00 +7.747477550e+00 -3.348825225e+02 -3.348825225e+02 +3.2568e+00 +2.0996e+00 -3.2613e+00 -2.6950e+00 -3.3733e+00 -3.6221e+00 -2.8876e+00 +3.2537e-02 +3.2114e+00 -3.0656e+00 -2.3845e+00 -1.5413e-01 +3.7006e+00 -4.3003e-01 -2.4171e+00 -2.1592e+00 -5.1053e-01 +3.5047e+00 -1.6163e+00 +1.9637e+00
80358 +7.569071465e+00 +7.569071465e+00 -3.350609285e+02 -3.350609285e+02 +3.2569e+00 +2.0998e+00 -3.2609e+00 -2.6942e+00 -3.3732e+00 -3.6229e+00 -2.8875e+00 +3.2707e-02 +3.2102e+00 -3.0651e+00 -2.3853e+00 -1.5324e-01 +3.7005e+00 -4.2995e-01 -2.4167e+00 -2.1598e+00 -5.1048e-01 +3.5039e+00 -1.6159e+00 +1.9638e+00
80433 +7.402149749e+00 +7.402149749e+00 -3.352278503e+02 -3.352278503e+02 +3.2571e+00 +2.0895e+00 -3.2885e+00 -2.7107e+00 -3.3697e+00 -3.6199e+00 -2.8754e+00 +4.5069e-02 +3.2432e+00 -3.0646e+00 -2.3641e+00 -1.5670e-01 +3.6889e+00 -4.4486e-01 -2.4459e+00 -2.1310e+00 -5.2457e-01 +3.4785e+00 -1.6240e+00 +1.9905e+00
80472 +7.211081539e+00 +7.211081539e+00 -3.354189185e+02 -3.354189185e+02 +3.2579e+00 +2.0730e+00 -3.3247e+00 -2.7336e+00 -3.3654e+00 -3.6160e+00 -2.8604e+00 +6.1462e-02 +3.2882e+00 -3.0645e+00 -2.3349e+00 -1.6171e-01 +3.6740e+00 -4.6552e-01 -2.4861e+00 -2.0924e+00 -5.4374e-01 +3.4415e+00 -1.6347e+00 +2.0269e+00
80494 +7.057559296e+00 +7.057559296e+00 -3.355724407e+02 -3.355724407e+02 +3.2585e+00 +2.0571e+00 -3.3600e+00 -2.7557e+00 -3.3610e+00 -3.6120e+00 -2.8451e+00 +7.7538e-02 +3.3318e+00 -3.0644e+00 -2.3072e+00 -1.6637e-01 +3.6589e+00 -4.8537e-01 -2.5257e+00 -2.0547e+00 -5.6236e-01 +3.4066e+00 -1.6453e+00 +2.0620e+00
80549 +6.913077003e+00 +6.913077003e+00 -3.357169230e+02 -3.357169230e+02 +3.2582e+00 +2.0546e+00 -3.3663e+00 -2.7592e+00 -3.3604e+00 -3.6122e+00 -2.8426e+00 +8.0590e-02 +3.3393e+00 -3.0640e+00 -2.3026e+00 -1.6569e-01 +3.6568e+00 -4.8823e-01 -2.5328e+00 -2.0488e+00 -5.6534e-01 +3.3989e+00 -1.6471e+00 +2.0673e+00
80606 +6.680996233e+00 +6.680996233e+00 -3.359490038e+02 -3.359490038e+02 +3.2580e+00 +2.0505e+00 -3.3728e+00 -2.7633e+00 -3.3597e+00 -3.6123e+00 -2.8387e+00 +8.3832e-02 +3.3473e+00 -3.0634e+00 -2.2969e+00 -1.6494e-01 +3.6534e+00 -4.9194e-01 -2.5414e+00 -2.0417e+00 -5.6879e-01 +3.3914e+00 -1.6492e+00 +2.0746e+00
80775 +6.572166001e+00 +6.572166001e+00 -3.360578340e+02 -3.360578340e+02 +3.2561e+00 +2.0502e+00 -3.3714e+00 -2.7636e+00 -3.3603e+00 -3.6122e+00 -2.8380e+00 +8.3785e-02 +3.3488e+00 -3.0617e+00 -2.2971e+00 -1.6410e-01 +3.6532e+00 -4.9139e-01 -2.5427e+00 -2.0422e+00 -5.6820e-01 +3.3926e+00 -1.6498e+00 +2.0749e+00
80858 +6.439578206e+00 +6.439578206e+00 -3.361904218e+02 -3.361904218e+02 +3.2559e+00 +2.0463e+00 -3.3804e+00 -2.7678e+00 -3.3593e+00 -3.6124e+00 -2.8344e+00 +8.7825e-02 +3.3590e+00 -3.0623e+00 -2.2907e+00 -1.6424e-01 +3.6488e+00 -4.9626e-01 -2.5527e+00 -2.0324e+00 -5.7239e-01 +3.3824e+00 -1.6522e+00 +2.0844e+00
80956 +6.291704145e+00 +6.291704145e+00 -3.363382959e+02 -3.363382959e+02 +3.2567e+00 +2.0445e+00 -3.3812e+00 -2.7681e+00 -3.3591e+00 -3.6128e+00 -2.8338e+00 +8.8347e-02 +3.3602e+00 -3.0621e+00 -2.2902e+00 -1.6405e-01 +3.6480e+00 -4.9599e-01 -2.5538e+00 -2.0312e+00 -5.7295e-01 +3.3804e+00 -1.6526e+00 +2.0860e+00
81063 +6.128857937e+00 +6.128857937e+00 -3.365011421e+02 -3.365011421e+02 +3.2574e+00 +2.0281e+00 -3.4107e+00 -2.7850e+00 -3.3556e+00 -3.6109e+00 -2.8203e+00 +1.0252e-01 +3.3978e+00 -3.0616e+00 -2.2654e+00 -1.6683e-01 +3.6336e+00 -5.1208e-01 -2.5900e+00 -1.9993e+00 -5.8880e-01 +3.3467e+00 -1.6619e+00 +2.1167e+00
81316 +6.008980322e+00 +6.008980322e+00 -3.366210197e+02 -3.366210197e+02 +3.2579e+00 +2.0287e+00 -3.4059e+00 -2.7816e+00 -3.3560e+00 -3.6119e+00 -2.8231e+00 +9.9945e-02 +3.3896e+00 -3.0606e+00 -2.2702e+00 -1.6504e-01 +3.6371e+00 -5.0759e-01 -2.5835e+00 -2.0060e+00 -5.8551e-01 +3.3522e+00 -1.6597e+00 +2.1109e+00
81813 +5.887859869e+00 +5.887859869e+00 -3.367421401e+02 -3.367421401e+02 +3.2581e+00 +2.0217e+00 -3.4212e+00 -2.7908e+00 -3.3539e+00 -3.6121e+00 -2.8157e+00 +1.0681e-01 +3.4083e+00 -3.0597e+00 -2.2583e+00 -1.6537e-01 +3.6294e+00 -5.1454e-01 -2.6018e+00 -1.9902e+00 -5.9306e-01 +3.3351e+00 -1.6633e+00 +2.1262e+00
82672 +5.754390536e+00 +5.754390536e+00 -3.368756095e+02 -3.368756095e+02 +3.2618e+00 +2.0098e+00 -3.4421e+00 -2.8073e+00 -3.3518e+00 -3.6142e+00 -2.8058e+00 +1.1648e-01 +3.4358e+00 -3.0562e+00 -2.2436e+00 -1.6465e-01 +3.6154e+00 -5.2368e-01 -2.6277e+00 -1.9689e+00 -6.0331e-01 +3.3080e+00 -1.6692e+00 +2.1510e+00
84416 +5.622960792e+00 +5.622960792e+00 -3.370070392e+02 -3.370070392e+02 +3.2656e+00 +2.0011e+00 -3.4555e+00 -2.8208e+00 -3.3529e+00 -3.6193e+00 -2.7968e+00 +1.2507e-01 +3.4595e+00 -3.0538e+00 -2.2397e+00 -1.6607e-01 +3.5986e+00 -5.3013e-01 -2.6418e+00 -1.9526e+00 -6.1075e-01 +3.2928e+00 -1.6732e+00 +2.1702e+00
86337 +5.493229828e+00 +5.493229828e+00 -3.371367702e+02 -3.371367702e+02 +3.2575e+00 +1.9962e+00 -3.4651e+00 -2.8359e+00 -3.3599e+00 -3.6293e+00 -2.7891e+00 +1.3287e-01 +3.4790e+00 -3.0585e+00 -2.2371e+00 -1.7066e-01 +3.5747e+00 -5.4117e-01 -2.6520e+00 -1.9355e+00 -6.1915e-01 +3.2777e+00 -1.6740e+00 +2.1926e+00
87093 +5.368274611e+00 +5.368274611e+00 -3.372617254e+02 -3.372617254e+02 +3.2502e+00 +1.9922e+00 -3.4738e+00 -2.8533e+00 -3.3666e+00 -3.6405e+00 -2.7799e+00 +1.3941e-01 +3.4919e+00 -3.0642e+00 -2.2313e+00 -1.7560e-01 +3.5487e+00 -5.5373e-01 -2.6611e+00 -1.9198e+00 -6.2730e-01 +3.2588e+00 -1.6690e+00 +2.2158e+00
87389 +5.247418733e+00 +5.247418733e+00 -3.373825813e+02 -3.373825813e+02 +3.2452e+00 +1.9892e+00 -3.4804e+00 -2.8639e+00 -3.3701e+00 -3.6476e+00 -2.7737e+00 +1.4391e-01 +3.4971e+00 -3.0685e+00 -2.2272e+00 -1.7883e-01 +3.5322e+00 -5.6295e-01 -2.6676e+00 -1.9092e+00 -6.3284e-01 +3.2452e+00 -1.6639e+00 +2.2317e+00
87612 +5.111249546e+00 +5.111249546e+00 -3.375187505e+02 -3.375187505e+02 +3.2370e+00 +1.9852e+00 -3.4922e+00 -2.8836e+00 -3.3767e+00 -3.6597e+00 -2.7599e+00 +1.5195e-01 +3.5074e+00 -3.0779e+00 -2.2172e+00 -1.8471e-01 +3.4998e+00 -5.8044e-01 -2.6796e+00 -1.8895e+00 -6.4317e-01 +3.2196e+00 -1.6546e+00 +2.2623e+00
87957 +5.010313361e+00 +5.010313361e+00 -3.376196866e+02 -3.376196866e+02 +3.2291e+00 +1.9813e+00 -3.5023e+00 -2.9008e+00 -3.3824e+00 -3.6708e+00 -2.7487e+00 +1.5920e-01 +3.5158e+00 -3.0864e+00 -2.2095e+00 -1.8983e-01 +3.4722e+00 -5.9609e-01 -2.6899e+00 -1.8726e+00 -6.5200e-01 +3.1973e+00 -1.6471e+00 +2.2887e+00
