% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1568 +1.539582970e+03 +1.539582970e+03 +1.548652970e+03 +1.548652970e+03 +3.2896e+00 -4.6395e-01 +2.4931e+00 -3.3067e+00 +7.5961e-01 +1.5848e+00 -3.4217e+00 +3.7085e+00 -1.7096e+00 +2.7779e+00 -5.5416e-01 +3.4710e+00 -3.7474e+00 -4.9068e-01 -3.2893e+00 +8.9783e-01 +2.8979e+00 -5.6125e-01 -5.5182e-01 -2.6493e+00
1611 +1.233181386e+03 +1.233181386e+03 +1.242251386e+03 +1.242251386e+03 +3.3167e+00 -4.5990e-01 +2.4927e+00 -3.2952e+00 +7.5515e-01 +1.5967e+00 -3.4162e+00 +3.7074e+00 -1.7061e+00 +2.7768e+00 -5.6236e-01 +3.4662e+00 -3.7414e+00 -4.8961e-01 -3.3111e+00 +9.1022e-01 +2.8822e+00 -5.6296e-01 -5.4684e-01 -2.6266e+00
1624 +1.208751922e+03 +1.208751922e+03 +1.217821922e+03 +1.217821922e+03 +3.3077e+00 -4.6501e-01 +2.4846e+00 -3.2943e+00 +7.5261e-01 +1.5928e+00 -3.4132e+00 +3.7079e+00 -1.7014e+00 +2.7873e+00 -5.7182e-01 +3.4821e+00 -3.7361e+00 -4.8965e-01 -3.2957e+00 +9.1394e-01 +2.8789e+00 -5.7722e-01 -5.4163e-01 -2.6340e+00
1639 +1.099921212e+03 +1.099921212e+03 +1.108991212e+03 +1.108991212e+03 +3.3087e+00 -4.5844e-01 +2.4820e+00 -3.3002e+00 +7.5783e-01 +1.5940e+00 -3.4158e+00 +3.7070e+00 -1.7024e+00 +2.7919e+00 -5.6571e-01 +3.4706e+00 -3.7451e+00 -4.8927e-01 -3.2985e+00 +9.1018e-01 +2.8825e+00 -5.7541e-01 -5.5346e-01 -2.6274e+00
1660 +1.007482166e+03 +1.007482166e+03 +1.016552166e+03 +1.016552166e+03 +3.3163e+00 -4.8476e-01 +2.4830e+00 -3.2979e+00 +7.6846e-01 +1.5993e+00 -3.4227e+00 +3.7092e+00 -1.7070e+00 +2.7993e+00 -5.5605e-01 +3.4633e+00 -3.7472e+00 -4.9580e-01 -3.2984e+00 +9.0266e-01 +2.8836e+00 -5.6294e-01 -5.3833e-01 -2.6360e+00
1671 +9.732813518e+02 +9.732813518e+02 +9.823513518e+02 +9.823513518e+02 +3.3264e+00 -4.7823e-01 +2.4826e+00 -3.2946e+00 +7.7017e-01 +1.5937e+00 -3.4202e+00 +3.7077e+00 -1.7060e+00 +2.7963e+00 -5.7276e-01 +3.4713e+00 -3.7442e+00 -4.9940e-01 -3.2962e+00 +9.0442e-01 +2.8814e+00 -5.5763e-01 -5.2878e-01 -2.6369e+00
1689 +7.688307903e+02 +7.688307903e+02 +7.779007903e+02 +7.779007903e+02 +3.3193e+00 -4.7914e-01 +2.4746e+00 -3.2945e+00 +7.7568e-01 +1.5943e+00 -3.4198e+00 +3.7048e+00 -1.7094e+00 +2.7915e+00 -5.7619e-01 +3.4669e+00 -3.7530e+00 -4.9871e-01 -3.3089e+00 +9.0721e-01 +2.8940e+00 -5.6978e-01 -5.3046e-01 -2.6386e+00
1701 +5.973711193e+02 +5.973711193e+02 +6.064411193e+02 +6.064411193e+02 +3.3154e+00 -4.7773e-01 +2.4678e+00 -3.2962e+00 +7.7513e-01 +1.5939e+00 -3.4197e+00 +3.7003e+00 -1.7082e+00 +2.7844e+00 -5.6609e-01 +3.4705e+00 -3.7512e+00 -4.9854e-01 -3.3091e+00 +9.1113e-01 +2.8969e+00 -5.6363e-01 -5.3901e-01 -2.6405e+00
1706 +4.535519513e+02 +4.535519513e+02 +4.626219513e+02 +4.626219513e+02 +3.3169e+00 -4.7619e-01 +2.4674e+00 -3.2962e+00 +7.7292e-01 +1.5831e+00 -3.4201e+00 +3.6959e+00 -1.7161e+00 +2.7885e+00 -5.6113e-01 +3.4690e+00 -3.7540e+00 -4.9204e-01 -3.3051e+00 +9.0798e-01 +2.8965e+00 -5.6252e-01 -5.4244e-01 -2.6415e+00
1712 +3.145951510e+02 +3.145951510e+02 +3.236651510e+02 +3.236651510e+02 +3.3154e+00 -4.7160e-01 +2.4702e+00 -3.2982e+00 +7.6953e-01 +1.5898e+00 -3.4207e+00 +3.6953e+00 -1.7097e+00 +2.7884e+00 -5.6215e-01 +3.4772e+00 -3.7485e+00 -4.9227e-01 -3.3081e+00 +9.0694e-01 +2.8973e+00 -5.6412e-01 -5.4519e-01 -2.6395e+00
1714 +2.952834617e+02 +2.952834617e+02 +3.043534617e+02 +3.043534617e+02 +3.3163e+00 -4.7566e-01 +2.4795e+00 -3.2991e+00 +7.7230e-01 +1.5807e+00 -3.4216e+00 +3.7008e+00 -1.7157e+00 +2.7898e+00 -5.6568e-01 +3.4782e+00 -3.7475e+00 -4.9396e-01 -3.3028e+00 +9.0385e-01 +2.8969e+00 -5.6403e-01 -5.4363e-01 -2.6409e+00
1745 +2.908146106e+02 +2.908146106e+02 +2.998846106e+02 +2.998846106e+02 +3.3136e+00 -4.7229e-01 +2.4798e+00 -3.2949e+00 +7.7080e-01 +1.5887e+00 -3.4197e+00 +3.7005e+00 -1.7101e+00 +2.7888e+00 -5.6354e-01 +3.4740e+00 -3.7479e+00 -5.0103e-01 -3.3075e+00 +9.0720e-01 +2.8961e+00 -5.6741e-01 -5.3995e-01 -2.6390e+00
1795 +2.823814521e+02 +2.823814521e+02 +2.914514521e+02 +2.914514521e+02 +3.3132e+00 -4.6935e-01 +2.4828e+00 -3.2982e+00 +7.7114e-01 +1.5827e+00 -3.4177e+00 +3.6980e+00 -1.7031e+00 +2.7923e+00 -5.5700e-01 +3.4777e+00 -3.7548e+00 -4.9132e-01 -3.3022e+00 +9.0485e-01 +2.8920e+00 -5.6295e-01 -5.3195e-01 -2.6397e+00
1803 +2.613916641e+02 +2.613916641e+02 +2.704616641e+02 +2.704616641e+02 +3.3142e+00 -4.7011e-01 +2.4824e+00 -3.3018e+00 +7.6961e-01 +1.5834e+00 -3.4198e+00 +3.6960e+00 -1.7026e+00 +2.7903e+00 -5.5541e-01 +3.4804e+00 -3.7546e+00 -4.9267e-01 -3.3030e+00 +9.0435e-01 +2.8941e+00 -5.6562e-01 -5.3800e-01 -2.6392e+00
1840 +2.445694249e+02 +2.445694249e+02 +2.536394249e+02 +2.536394249e+02 +3.3118e+00 -4.7204e-01 +2.4781e+00 -3.3030e+00 +7.6740e-01 +1.5820e+00 -3.4219e+00 +3.6985e+00 -1.7018e+00 +2.7862e+00 -5.5539e-01 +3.4790e+00 -3.7497e+00 -4.9297e-01 -3.3043e+00 +9.0356e-01 +2.8919e+00 -5.6788e-01 -5.4254e-01 -2.6413e+00
1845 +2.061911781e+02 +2.061911781e+02 +2.152611781e+02 +2.152611781e+02 +3.3120e+00 -4.7079e-01 +2.4785e+00 -3.3007e+00 +7.6689e-01 +1.5829e+00 -3.4215e+00 +3.6975e+00 -1.7020e+00 +2.7856e+00 -5.5708e-01 +3.4810e+00 -3.7510e+00 -4.9253e-01 -3.3054e+00 +9.0545e-01 +2.8918e+00 -5.6998e-01 -5.4430e-01 -2.6406e+00
1851 +1.841225066e+02 +1.841225066e+02 +1.931925066e+02 +1.931925066e+02 +3.3125e+00 -4.7007e-01 +2.4773e+00 -3.3016e+00 +7.6680e-01 +1.5800e+00 -3.4209e+00 +3.7018e+00 -1.7017e+00 +2.7804e+00 -5.5192e-01 +3.4811e+00 -3.7499e+00 -4.9313e-01 -3.3034e+00 +9.0086e-01 +2.8892e+00 -5.6925e-01 -5.4248e-01 -2.6391e+00
1867 +1.782909824e+02 +1.782909824e+02 +1.873609824e+02 +1.873609824e+02 +3.3102e+00 -4.7066e-01 +2.4806e+00 -3.3026e+00 +7.6424e-01 +1.5816e+00 -3.4173e+00 +3.7082e+00 -1.7056e+00 +2.7816e+00 -5.5041e-01 +3.4781e+00 -3.7489e+00 -4.8915e-01 -3.3036e+00 +8.9958e-01 +2.8866e+00 -5.6836e-01 -5.4436e-01 -2.6373e+00
1880 +1.506280040e+02 +1.506280040e+02 +1.596980040e+02 +1.596980040e+02 +3.3126e+00 -4.7069e-01 +2.4809e+00 -3.3012e+00 +7.6533e-01 +1.5828e+00 -3.4169e+00 +3.7057e+00 -1.7047e+00 +2.7817e+00 -5.5730e-01 +3.4763e+00 -3.7487e+00 -4.8821e-01 -3.3018e+00 +9.0227e-01 +2.8862e+00 -5.6906e-01 -5.4112e-01 -2.6388e+00
1881 +1.418529688e+02 +1.418529688e+02 +1.509229688e+02 +1.509229688e+02 +3.3121e+00 -4.6604e-01 +2.4785e+00 -3.3039e+00 +7.6290e-01 +1.5813e+00 -3.4182e+00 +3.7090e+00 -1.7066e+00 +2.7816e+00 -5.5109e-01 +3.4779e+00 -3.7503e+00 -4.9081e-01 -3.3045e+00 +8.9859e-01 +2.8863e+00 -5.6557e-01 -5.4359e-01 -2.6368e+00
1885 +1.335974827e+02 +1.335974827e+02 +1.426674827e+02 +1.426674827e+02 +3.3116e+00 -4.6597e-01 +2.4758e+00 -3.3019e+00 +7.6418e-01 +1.5829e+00 -3.4216e+00 +3.7056e+00 -1.7090e+00 +2.7840e+00 -5.5629e-01 +3.4766e+00 -3.7485e+00 -4.8922e-01 -3.3026e+00 +9.0139e-01 +2.8866e+00 -5.6469e-01 -5.4104e-01 -2.6376e+00
1896 +6.866893944e+01 +6.866893944e+01 +7.773893944e+01 +7.773893944e+01 +3.3115e+00 -4.6437e-01 +2.4770e+00 -3.3009e+00 +7.6697e-01 +1.5840e+00 -3.4192e+00 +3.7045e+00 -1.7083e+00 +2.7826e+00 -5.5863e-01 +3.4784e+00 -3.7500e+00 -4.8947e-01 -3.3052e+00 +9.0176e-01 +2.8898e+00 -5.6521e-01 -5.4038e-01 -2.6403e+00
1908 +6.007773342e+01 +6.007773342e+01 +6.914773342e+01 +6.914773342e+01 +3.3126e+00 -4.6551e-01 +2.4726e+00 -3.2991e+00 +7.6862e-01 +1.5831e+00 -3.4187e+00 +3.7062e+00 -1.7074e+00 +2.7826e+00 -5.5694e-01 +3.4795e+00 -3.7511e+00 -4.8857e-01 -3.3053e+00 +9.0372e-01 +2.8894e+00 -5.6716e-01 -5.3961e-01 -2.6384e+00
1982 +5.628409595e+01 +5.628409595e+01 +6.535409595e+01 +6.535409595e+01 +3.3134e+00 -4.7018e-01 +2.4777e+00 -3.2962e+00 +7.6822e-01 +1.5802e+00 -3.4176e+00 +3.7050e+00 -1.7089e+00 +2.7814e+00 -5.5929e-01 +3.4778e+00 -3.7538e+00 -4.9133e-01 -3.3052e+00 +9.0271e-01 +2.8884e+00 -5.6509e-01 -5.4102e-01 -2.6400e+00
2054 +5.533663652e+01 +5.533663652e+01 +6.440663652e+01 +6.440663652e+01 +3.3126e+00 -4.6630e-01 +2.4775e+00 -3.2973e+00 +7.6787e-01 +1.5827e+00 -3.4194e+00 +3.7044e+00 -1.7085e+00 +2.7802e+00 -5.5882e-01 +3.4795e+00 -3.7530e+00 -4.9090e-01 -3.3049e+00 +9.0125e-01 +2.8919e+00 -5.6554e-01 -5.4052e-01 -2.6386e+00
2061 +5.295753559e+01 +5.295753559e+01 +6.202753559e+01 +6.202753559e+01 +3.3134e+00 -4.6726e-01 +2.4787e+00 -3.2976e+00 +7.6708e-01 +1.5820e+00 -3.4196e+00 +3.7016e+00 -1.7090e+00 +2.7809e+00 -5.5973e-01 +3.4798e+00 -3.7545e+00 -4.9095e-01 -3.3046e+00 +9.0271e-01 +2.8902e+00 -5.6613e-01 -5.4189e-01 -2.6379e+00
2063 +5.140547796e+01 +5.140547796e+01 +6.047547796e+01 +6.047547796e+01 +3.3137e+00 -4.6711e-01 +2.4782e+00 -3.2971e+00 +7.6678e-01 +1.5823e+00 -3.4194e+00 +3.7010e+00 -1.7087e+00 +2.7806e+00 -5.5995e-01 +3.4810e+00 -3.7545e+00 -4.9061e-01 -3.3046e+00 +9.0376e-01 +2.8910e+00 -5.6554e-01 -5.4259e-01 -2.6380e+00
2074 +4.987437595e+01 +4.987437595e+01 +5.894437595e+01 +5.894437595e+01 +3.3136e+00 -4.6642e-01 +2.4776e+00 -3.2968e+00 +7.6772e-01 +1.5835e+00 -3.4188e+00 +3.7013e+00 -1.7081e+00 +2.7799e+00 -5.5949e-01 +3.4803e+00 -3.7526e+00 -4.9063e-01 -3.3035e+00 +9.0417e-01 +2.8908e+00 -5.6472e-01 -5.4319e-01 -2.6387e+00
2076 +4.830599509e+01 +4.830599509e+01 +5.737599509e+01 +5.737599509e+01 +3.3128e+00 -4.6603e-01 +2.4788e+00 -3.2973e+00 +7.6709e-01 +1.5827e+00 -3.4172e+00 +3.7018e+00 -1.7092e+00 +2.7811e+00 -5.6042e-01 +3.4808e+00 -3.7555e+00 -4.9062e-01 -3.3039e+00 +9.0377e-01 +2.8905e+00 -5.6528e-01 -5.4130e-01 -2.6387e+00
2083 +3.715731439e+01 +3.715731439e+01 +4.622731439e+01 +4.622731439e+01 +3.3142e+00 -4.6635e-01 +2.4782e+00 -3.2967e+00 +7.6744e-01 +1.5837e+00 -3.4167e+00 +3.7028e+00 -1.7086e+00 +2.7814e+00 -5.5943e-01 +3.4795e+00 -3.7554e+00 -4.8952e-01 -3.3040e+00 +9.0434e-01 +2.8906e+00 -5.6553e-01 -5.4084e-01 -2.6402e+00
2095 +3.439865441e+01 +3.439865441e+01 +4.346865441e+01 +4.346865441e+01 +3.3133e+00 -4.6596e-01 +2.4795e+00 -3.2971e+00 +7.6725e-01 +1.5832e+00 -3.4158e+00 +3.7020e+00 -1.7087e+00 +2.7820e+00 -5.5720e-01 +3.4794e+00 -3.7555e+00 -4.9074e-01 -3.3043e+00 +9.0515e-01 +2.8894e+00 -5.6560e-01 -5.4182e-01 -2.6405e+00
2117 +2.640397906e+01 +2.640397906e+01 +3.547397906e+01 +3.547397906e+01 +3.3138e+00 -4.6681e-01 +2.4754e+00 -3.2968e+00 +7.6740e-01 +1.5832e+00 -3.4165e+00 +3.7036e+00 -1.7080e+00 +2.7818e+00 -5.5737e-01 +3.4799e+00 -3.7552e+00 -4.9054e-01 -3.3058e+00 +9.0568e-01 +2.8898e+00 -5.6632e-01 -5.4131e-01 -2.6396e+00
2122 +2.476987039e+01 +2.476987039e+01 +3.383987039e+01 +3.383987039e+01 +3.3133e+00 -4.6697e-01 +2.4755e+00 -3.2963e+00 +7.6657e-01 +1.5833e+00 -3.4163e+00 +3.7032e+00 -1.7085e+00 +2.7816e+00 -5.5777e-01 +3.4799e+00 -3.7530e+00 -4.9068e-01 -3.3053e+00 +9.0457e-01 +2.8899e+00 -5.6604e-01 -5.4164e-01 -2.6389e+00
2126 +2.182782548e+01 +2.182782548e+01 +3.089782548e+01 +3.089782548e+01 +3.3134e+00 -4.6777e-01 +2.4754e+00 -3.2961e+00 +7.6728e-01 +1.5836e+00 -3.4173e+00 +3.7033e+00 -1.7082e+00 +2.7822e+00 -5.5636e-01 +3.4826e+00 -3.7534e+00 -4.8988e-01 -3.3051e+00 +9.0568e-01 +2.8900e+00 -5.6521e-01 -5.4203e-01 -2.6401e+00
2173 +2.015564286e+01 +2.015564286e+01 +2.922564286e+01 +2.922564286e+01 +3.3119e+00 -4.6625e-01 +2.4786e+00 -3.2956e+00 +7.6545e-01 +1.5833e+00 -3.4171e+00 +3.7045e+00 -1.7095e+00 +2.7823e+00 -5.5703e-01 +3.4826e+00 -3.7528e+00 -4.8894e-01 -3.3062e+00 +9.0611e-01 +2.8899e+00 -5.6446e-01 -5.4316e-01 -2.6398e+00
2189 +1.963211058e+01 +1.963211058e+01 +2.870211058e+01 +2.870211058e+01 +3.3129e+00 -4.6547e-01 +2.4798e+00 -3.2958e+00 +7.6640e-01 +1.5831e+00 -3.4160e+00 +3.7043e+00 -1.7101e+00 +2.7812e+00 -5.5761e-01 +3.4825e+00 -3.7535e+00 -4.8917e-01 -3.3070e+00 +9.0635e-01 +2.8898e+00 -5.6561e-01 -5.4343e-01 -2.6403e+00
2194 +1.743805205e+01 +1.743805205e+01 +2.650805205e+01 +2.650805205e+01 +3.3136e+00 -4.6478e-01 +2.4793e+00 -3.2973e+00 +7.6586e-01 +1.5829e+00 -3.4165e+00 +3.7046e+00 -1.7089e+00 +2.7814e+00 -5.5780e-01 +3.4811e+00 -3.7536e+00 -4.8840e-01 -3.3072e+00 +9.0467e-01 +2.8900e+00 -5.6594e-01 -5.4193e-01 -2.6404e+00
2200 +1.515037178e+01 +1.515037178e+01 +2.422037178e+01 +2.422037178e+01 +3.3133e+00 -4.6566e-01 +2.4797e+00 -3.2970e+00 +7.6682e-01 +1.5826e+00 -3.4160e+00 +3.7039e+00 -1.7091e+00 +2.7814e+00 -5.5741e-01 +3.4833e+00 -3.7534e+00 -4.8982e-01 -3.3064e+00 +9.0638e-01 +2.8905e+00 -5.6629e-01 -5.4322e-01 -2.6396e+00
2203 +1.329203730e+01 +1.329203730e+01 +2.236203730e+01 +2.236203730e+01 +3.3132e+00 -4.6620e-01 +2.4778e+00 -3.2977e+00 +7.6628e-01 +1.5821e+00 -3.4163e+00 +3.7035e+00 -1.7092e+00 +2.7817e+00 -5.5748e-01 +3.4829e+00 -3.7531e+00 -4.9048e-01 -3.3057e+00 +9.0521e-01 +2.8897e+00 -5.6599e-01 -5.4236e-01 -2.6384e+00
2266 +1.132125503e+01 +1.132125503e+01 +2.039125503e+01 +2.039125503e+01 +3.3135e+00 -4.6638e-01 +2.4789e+00 -3.2967e+00 +7.6752e-01 +1.5843e+00 -3.4165e+00 +3.7046e+00 -1.7084e+00 +2.7832e+00 -5.5754e-01 +3.4829e+00 -3.7528e+00 -4.8970e-01 -3.3054e+00 +9.0546e-01 +2.8899e+00 -5.6638e-01 -5.4077e-01 -2.6396e+00
2272 +1.105228185e+01 +1.105228185e+01 +2.012228185e+01 +2.012228185e+01 +3.3134e+00 -4.6568e-01 +2.4787e+00 -3.2963e+00 +7.6752e-01 +1.5843e+00 -3.4160e+00 +3.7041e+00 -1.7096e+00 +2.7834e+00 -5.5776e-01 +3.4833e+00 -3.7519e+00 -4.8917e-01 -3.3053e+00 +9.0514e-01 +2.8899e+00 -5.6630e-01 -5.4062e-01 -2.6397e+00
2303 +1.055520074e+01 +1.055520074e+01 +1.962520074e+01 +1.962520074e+01 +3.3129e+00 -4.6566e-01 +2.4776e+00 -3.2968e+00 +7.6812e-01 +1.5842e+00 -3.4164e+00 +3.7038e+00 -1.7088e+00 +2.7833e+00 -5.5578e-01 +3.4828e+00 -3.7531e+00 -4.8898e-01 -3.3056e+00 +9.0479e-01 +2.8891e+00 -5.6552e-01 -5.4110e-01 -2.6394e+00
2309 +6.953715470e+00 +6.953715470e+00 +1.602371547e+01 +1.602371547e+01 +3.3126e+00 -4.6585e-01 +2.4777e+00 -3.2970e+00 +7.6759e-01 +1.5834e+00 -3.4170e+00 +3.7038e+00 -1.7088e+00 +2.7829e+00 -5.5653e-01 +3.4824e+00 -3.7525e+00 -4.8879e-01 -3.3057e+00 +9.0494e-01 +2.8893e+00 -5.6525e-01 -5.4204e-01 -2.6395e+00
2314 +5.485526508e+00 +5.485526508e+00 +1.455552651e+01 +1.455552651e+01 +3.3132e+00 -4.6582e-01 +2.4776e+00 -3.2969e+00 +7.6811e-01 +1.5827e+00 -3.4176e+00 +3.7041e+00 -1.7091e+00 +2.7826e+00 -5.5663e-01 +3.4824e+00 -3.7522e+00 -4.8905e-01 -3.3058e+00 +9.0460e-01 +2.8886e+00 -5.6562e-01 -5.4231e-01 -2.6393e+00
2329 +4.875825508e+00 +4.875825508e+00 +1.394582551e+01 +1.394582551e+01 +3.3131e+00 -4.6648e-01 +2.4776e+00 -3.2969e+00 +7.6772e-01 +1.5824e+00 -3.4175e+00 +3.7045e+00 -1.7088e+00 +2.7819e+00 -5.5664e-01 +3.4822e+00 -3.7524e+00 -4.8931e-01 -3.3060e+00 +9.0473e-01 +2.8890e+00 -5.6586e-01 -5.4135e-01 -2.6394e+00
2384 +3.718712713e+00 +3.718712713e+00 +1.278871271e+01 +1.278871271e+01 +3.3132e+00 -4.6606e-01 +2.4779e+00 -3.2967e+00 +7.6774e-01 +1.5820e+00 -3.4169e+00 +3.7040e+00 -1.7086e+00 +2.7824e+00 -5.5700e-01 +3.4832e+00 -3.7522e+00 -4.8894e-01 -3.3060e+00 +9.0460e-01 +2.8893e+00 -5.6584e-01 -5.4125e-01 -2.6395e+00
2452 +2.929577690e+00 +2.929577690e+00 +1.199957769e+01 +1.199957769e+01 +3.3139e+00 -4.6498e-01 +2.4780e+00 -3.2968e+00 +7.6773e-01 +1.5822e+00 -3.4169e+00 +3.7038e+00 -1.7087e+00 +2.7822e+00 -5.5735e-01 +3.4832e+00 -3.7521e+00 -4.8872e-01 -3.3069e+00 +9.0503e-01 +2.8892e+00 -5.6629e-01 -5.4114e-01 -2.6399e+00
2502 +2.768395241e+00 +2.768395241e+00 +1.183839524e+01 +1.183839524e+01 +3.3139e+00 -4.6491e-01 +2.4782e+00 -3.2970e+00 +7.6783e-01 +1.5820e+00 -3.4167e+00 +3.7033e+00 -1.7089e+00 +2.7822e+00 -5.5702e-01 +3.4824e+00 -3.7522e+00 -4.8887e-01 -3.3067e+00 +9.0532e-01 +2.8890e+00 -5.6571e-01 -5.4128e-01 -2.6402e+00
2514 +2.675189477e+00 +2.675189477e+00 +1.174518948e+01 +1.174518948e+01 +3.3140e+00 -4.6537e-01 +2.4783e+00 -3.2970e+00 +7.6790e-01 +1.5821e+00 -3.4169e+00 +3.7032e+00 -1.7089e+00 +2.7824e+00 -5.5692e-01 +3.4826e+00 -3.7524e+00 -4.8890e-01 -3.3068e+00 +9.0523e-01 +2.8888e+00 -5.6585e-01 -5.4115e-01 -2.6402e+00
2522 +2.473002022e+00 +2.473002022e+00 +1.154300202e+01 +1.154300202e+01 +3.3142e+00 -4.6531e-01 +2.4780e+00 -3.2969e+00 +7.6792e-01 +1.5823e+00 -3.4168e+00 +3.7041e+00 -1.7093e+00 +2.7824e+00 -5.5716e-01 +3.4828e+00 -3.7523e+00 -4.8894e-01 -3.3064e+00 +9.0517e-01 +2.8892e+00 -5.6586e-01 -5.4119e-01 -2.6398e+00
2523 +1.856284943e+00 +1.856284943e+00 +1.092628494e+01 +1.092628494e+01 +3.3143e+00 -4.6531e-01 +2.4779e+00 -3.2970e+00 +7.6800e-01 +1.5820e+00 -3.4169e+00 +3.7039e+00 -1.7088e+00 +2.7822e+00 -5.5707e-01 +3.4826e+00 -3.7522e+00 -4.8902e-01 -3.3065e+00 +9.0557e-01 +2.8890e+00 -5.6574e-01 -5.4124e-01 -2.6398e+00
2535 +1.805237214e+00 +1.805237214e+00 +1.087523721e+01 +1.087523721e+01 +3.3144e+00 -4.6528e-01 +2.4778e+00 -3.2970e+00 +7.6816e-01 +1.5820e+00 -3.4170e+00 +3.7039e+00 -1.7088e+00 +2.7822e+00 -5.5694e-01 +3.4829e+00 -3.7522e+00 -4.8895e-01 -3.3063e+00 +9.0570e-01 +2.8891e+00 -5.6578e-01 -5.4147e-01 -2.6397e+00
2554 +1.729777423e+00 +1.729777423e+00 +1.079977742e+01 +1.079977742e+01 +3.3142e+00 -4.6549e-01 +2.4776e+00 -3.2970e+00 +7.6836e-01 +1.5821e+00 -3.4171e+00 +3.7039e+00 -1.7085e+00 +2.7823e+00 -5.5693e-01 +3.4826e+00 -3.7521e+00 -4.8906e-01 -3.3064e+00 +9.0598e-01 +2.8887e+00 -5.6575e-01 -5.4092e-01 -2.6396e+00
2652 +1.649454809e+00 +1.649454809e+00 +1.071945481e+01 +1.071945481e+01 +3.3138e+00 -4.6576e-01 +2.4776e+00 -3.2973e+00 +7.6830e-01 +1.5822e+00 -3.4171e+00 +3.7040e+00 -1.7087e+00 +2.7822e+00 -5.5708e-01 +3.4829e+00 -3.7520e+00 -4.8871e-01 -3.3064e+00 +9.0534e-01 +2.8891e+00 -5.6589e-01 -5.4087e-01 -2.6394e+00
2665 +1.538366664e+00 +1.538366664e+00 +1.060836666e+01 +1.060836666e+01 +3.3138e+00 -4.6535e-01 +2.4778e+00 -3.2972e+00 +7.6840e-01 +1.5821e+00 -3.4172e+00 +3.7040e+00 -1.7087e+00 +2.7822e+00 -5.5709e-01 +3.4829e+00 -3.7519e+00 -4.8862e-01 -3.3064e+00 +9.0531e-01 +2.8892e+00 -5.6587e-01 -5.4118e-01 -2.6394e+00
2668 +1.503672983e+00 +1.503672983e+00 +1.057367298e+01 +1.057367298e+01 +3.3138e+00 -4.6564e-01 +2.4778e+00 -3.2971e+00 +7.6832e-01 +1.5819e+00 -3.4170e+00 +3.7040e+00 -1.7088e+00 +2.7822e+00 -5.5715e-01 +3.4829e+00 -3.7519e+00 -4.8848e-01 -3.3065e+00 +9.0544e-01 +2.8893e+00 -5.6585e-01 -5.4110e-01 -2.6395e+00
2676 +1.406635215e+00 +1.406635215e+00 +1.047663522e+01 +1.047663522e+01 +3.3137e+00 -4.6551e-01 +2.4778e+00 -3.2972e+00 +7.6843e-01 +1.5819e+00 -3.4171e+00 +3.7041e+00 -1.7088e+00 +2.7822e+00 -5.5702e-01 +3.4831e+00 -3.7519e+00 -4.8829e-01 -3.3066e+00 +9.0552e-01 +2.8892e+00 -5.6573e-01 -5.4101e-01 -2.6394e+00
2704 +1.372825418e+00 +1.372825418e+00 +1.044282542e+01 +1.044282542e+01 +3.3137e+00 -4.6554e-01 +2.4778e+00 -3.2972e+00 +7.6835e-01 +1.5819e+00 -3.4172e+00 +3.7041e+00 -1.7087e+00 +2.7822e+00 -5.5702e-01 +3.4829e+00 -3.7521e+00 -4.8861e-01 -3.3066e+00 +9.0561e-01 +2.8890e+00 -5.6578e-01 -5.4106e-01 -2.6395e+00
2706 +1.338716224e+00 +1.338716224e+00 +1.040871622e+01 +1.040871622e+01 +3.3136e+00 -4.6536e-01 +2.4779e+00 -3.2971e+00 +7.6830e-01 +1.5819e+00 -3.4172e+00 +3.7040e+00 -1.7089e+00 +2.7821e+00 -5.5698e-01 +3.4831e+00 -3.7520e+00 -4.8849e-01 -3.3066e+00 +9.0564e-01 +2.8889e+00 -5.6572e-01 -5.4102e-01 -2.6396e+00
2712 +1.292459816e+00 +1.292459816e+00 +1.036245982e+01 +1.036245982e+01 +3.3135e+00 -4.6549e-01 +2.4778e+00 -3.2970e+00 +7.6820e-01 +1.5819e+00 -3.4171e+00 +3.7038e+00 -1.7088e+00 +2.7821e+00 -5.5703e-01 +3.4831e+00 -3.7520e+00 -4.8854e-01 -3.3065e+00 +9.0552e-01 +2.8889e+00 -5.6576e-01 -5.4100e-01 -2.6396e+00
2718 +1.235199329e+00 +1.235199329e+00 +1.030519933e+01 +1.030519933e+01 +3.3136e+00 -4.6525e-01 +2.4780e+00 -3.2971e+00 +7.6843e-01 +1.5819e+00 -3.4171e+00 +3.7040e+00 -1.7089e+00 +2.7820e+00 -5.5688e-01 +3.4831e+00 -3.7521e+00 -4.8841e-01 -3.3067e+00 +9.0567e-01 +2.8890e+00 -5.6573e-01 -5.4109e-01 -2.6395e+00
2730 +1.186769646e+00 +1.186769646e+00 +1.025676965e+01 +1.025676965e+01 +3.3136e+00 -4.6546e-01 +2.4781e+00 -3.2971e+00 +7.6829e-01 +1.5820e+00 -3.4170e+00 +3.7041e+00 -1.7088e+00 +2.7821e+00 -5.5695e-01 +3.4830e+00 -3.7521e+00 -4.8853e-01 -3.3067e+00 +9.0562e-01 +2.8891e+00 -5.6574e-01 -5.4117e-01 -2.6395e+00
