% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14366 +9.443405474e-06 +9.443405474e-06 -3.151999906e+02 -3.151999906e+02 -3.0482e+00 +5.0379e-01 -2.5415e+00 -3.5253e+00 +2.7906e-01 -2.9695e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6643e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14376 +9.208381528e-06 +9.208381528e-06 -3.151999908e+02 -3.151999908e+02 -3.0489e+00 +5.0362e-01 -2.5417e+00 -3.5253e+00 +2.7902e-01 -2.9696e-01 -2.5303e+00 +1.4616e+00 +1.0143e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14385 +8.364456562e-06 +8.364456562e-06 -3.151999916e+02 -3.151999916e+02 -3.0481e+00 +5.0386e-01 -2.5413e+00 -3.5253e+00 +2.7902e-01 -2.9694e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6642e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14386 +8.104260075e-06 +8.104260075e-06 -3.151999919e+02 -3.151999919e+02 -3.0489e+00 +5.0353e-01 -2.5418e+00 -3.5252e+00 +2.7900e-01 -2.9690e-01 -2.5303e+00 +1.4616e+00 +1.0143e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14408 +6.556928838e-06 +6.556928838e-06 -3.151999934e+02 -3.151999934e+02 -3.0492e+00 +5.0372e-01 -2.5417e+00 -3.5251e+00 +2.7913e-01 -2.9684e-01 -2.5303e+00 +1.4616e+00 +1.0143e+00 +1.9464e+00 -3.6642e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14454 +6.274105317e-06 +6.274105317e-06 -3.151999937e+02 -3.151999937e+02 -3.0483e+00 +5.0344e-01 -2.5417e+00 -3.5252e+00 +2.7930e-01 -2.9680e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14487 +5.954956748e-06 +5.954956748e-06 -3.151999940e+02 -3.151999940e+02 -3.0483e+00 +5.0353e-01 -2.5418e+00 -3.5251e+00 +2.7924e-01 -2.9690e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14508 +5.882169489e-06 +5.882169489e-06 -3.151999941e+02 -3.151999941e+02 -3.0480e+00 +5.0315e-01 -2.5417e+00 -3.5251e+00 +2.7932e-01 -2.9682e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14515 +5.062729258e-06 +5.062729258e-06 -3.151999949e+02 -3.151999949e+02 -3.0482e+00 +5.0322e-01 -2.5419e+00 -3.5251e+00 +2.7923e-01 -2.9682e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14533 +4.849821266e-06 +4.849821266e-06 -3.151999952e+02 -3.151999952e+02 -3.0481e+00 +5.0352e-01 -2.5418e+00 -3.5250e+00 +2.7923e-01 -2.9688e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6639e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14558 +4.031796720e-06 +4.031796720e-06 -3.151999960e+02 -3.151999960e+02 -3.0482e+00 +5.0357e-01 -2.5417e+00 -3.5249e+00 +2.7921e-01 -2.9681e-01 -2.5303e+00 +1.4617e+00 +1.0144e+00 +1.9464e+00 -3.6639e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14567 +3.261296854e-06 +3.261296854e-06 -3.151999967e+02 -3.151999967e+02 -3.0485e+00 +5.0384e-01 -2.5415e+00 -3.5249e+00 +2.7923e-01 -2.9676e-01 -2.5303e+00 +1.4617e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14638 +3.220130964e-06 +3.220130964e-06 -3.151999968e+02 -3.151999968e+02 -3.0482e+00 +5.0413e-01 -2.5416e+00 -3.5249e+00 +2.7925e-01 -2.9681e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14648 +2.964518671e-06 +2.964518671e-06 -3.151999970e+02 -3.151999970e+02 -3.0481e+00 +5.0402e-01 -2.5416e+00 -3.5249e+00 +2.7926e-01 -2.9677e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14660 +2.718926908e-06 +2.718926908e-06 -3.151999973e+02 -3.151999973e+02 -3.0480e+00 +5.0409e-01 -2.5416e+00 -3.5249e+00 +2.7922e-01 -2.9678e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14662 +2.610059482e-06 +2.610059482e-06 -3.151999974e+02 -3.151999974e+02 -3.0480e+00 +5.0393e-01 -2.5416e+00 -3.5249e+00 +2.7922e-01 -2.9676e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14666 +2.537701846e-06 +2.537701846e-06 -3.151999975e+02 -3.151999975e+02 -3.0480e+00 +5.0411e-01 -2.5416e+00 -3.5249e+00 +2.7919e-01 -2.9682e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14672 +2.298802144e-06 +2.298802144e-06 -3.151999977e+02 -3.151999977e+02 -3.0479e+00 +5.0392e-01 -2.5417e+00 -3.5249e+00 +2.7920e-01 -2.9684e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14689 +2.102901874e-06 +2.102901874e-06 -3.151999979e+02 -3.151999979e+02 -3.0483e+00 +5.0388e-01 -2.5416e+00 -3.5247e+00 +2.7918e-01 -2.9685e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14701 +1.821264959e-06 +1.821264959e-06 -3.151999982e+02 -3.151999982e+02 -3.0483e+00 +5.0389e-01 -2.5415e+00 -3.5247e+00 +2.7920e-01 -2.9684e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6641e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14714 +1.705730142e-06 +1.705730142e-06 -3.151999983e+02 -3.151999983e+02 -3.0482e+00 +5.0413e-01 -2.5417e+00 -3.5248e+00 +2.7922e-01 -2.9687e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14716 +1.327274788e-06 +1.327274788e-06 -3.151999987e+02 -3.151999987e+02 -3.0486e+00 +5.0402e-01 -2.5417e+00 -3.5247e+00 +2.7918e-01 -2.9687e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14729 +1.311530639e-06 +1.311530639e-06 -3.151999987e+02 -3.151999987e+02 -3.0485e+00 +5.0413e-01 -2.5417e+00 -3.5248e+00 +2.7919e-01 -2.9688e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14743 +1.191565559e-06 +1.191565559e-06 -3.151999988e+02 -3.151999988e+02 -3.0484e+00 +5.0399e-01 -2.5417e+00 -3.5248e+00 +2.7917e-01 -2.9679e-01 -2.5303e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14750 +1.156940527e-06 +1.156940527e-06 -3.151999988e+02 -3.151999988e+02 -3.0485e+00 +5.0403e-01 -2.5417e+00 -3.5248e+00 +2.7913e-01 -2.9681e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14760 +1.062298111e-06 +1.062298111e-06 -3.151999989e+02 -3.151999989e+02 -3.0486e+00 +5.0401e-01 -2.5416e+00 -3.5247e+00 +2.7911e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14762 +1.040718757e-06 +1.040718757e-06 -3.151999990e+02 -3.151999990e+02 -3.0487e+00 +5.0402e-01 -2.5416e+00 -3.5247e+00 +2.7908e-01 -2.9678e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14764 +8.641653721e-07 +8.641653721e-07 -3.151999991e+02 -3.151999991e+02 -3.0484e+00 +5.0411e-01 -2.5416e+00 -3.5247e+00 +2.7912e-01 -2.9681e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14790 +8.306199106e-07 +8.306199106e-07 -3.151999992e+02 -3.151999992e+02 -3.0483e+00 +5.0403e-01 -2.5414e+00 -3.5247e+00 +2.7916e-01 -2.9677e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14800 +7.517900826e-07 +7.517900826e-07 -3.151999992e+02 -3.151999992e+02 -3.0482e+00 +5.0399e-01 -2.5415e+00 -3.5248e+00 +2.7918e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14863 +7.293777458e-07 +7.293777458e-07 -3.151999993e+02 -3.151999993e+02 -3.0484e+00 +5.0394e-01 -2.5415e+00 -3.5247e+00 +2.7922e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14878 +6.299336519e-07 +6.299336519e-07 -3.151999994e+02 -3.151999994e+02 -3.0483e+00 +5.0393e-01 -2.5415e+00 -3.5248e+00 +2.7920e-01 -2.9681e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14887 +4.855705242e-07 +4.855705242e-07 -3.151999995e+02 -3.151999995e+02 -3.0483e+00 +5.0394e-01 -2.5415e+00 -3.5248e+00 +2.7919e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14895 +4.306506867e-07 +4.306506867e-07 -3.151999996e+02 -3.151999996e+02 -3.0483e+00 +5.0395e-01 -2.5415e+00 -3.5248e+00 +2.7919e-01 -2.9681e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14909 +3.819796461e-07 +3.819796461e-07 -3.151999996e+02 -3.151999996e+02 -3.0483e+00 +5.0395e-01 -2.5415e+00 -3.5248e+00 +2.7921e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14919 +3.790624987e-07 +3.790624987e-07 -3.151999996e+02 -3.151999996e+02 -3.0483e+00 +5.0397e-01 -2.5415e+00 -3.5248e+00 +2.7921e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14970 +3.649317932e-07 +3.649317932e-07 -3.151999996e+02 -3.151999996e+02 -3.0484e+00 +5.0411e-01 -2.5416e+00 -3.5248e+00 +2.7919e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14973 +3.135412499e-07 +3.135412499e-07 -3.151999997e+02 -3.151999997e+02 -3.0484e+00 +5.0405e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
14998 +2.921581199e-07 +2.921581199e-07 -3.151999997e+02 -3.151999997e+02 -3.0483e+00 +5.0403e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9678e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15002 +2.748046768e-07 +2.748046768e-07 -3.151999997e+02 -3.151999997e+02 -3.0485e+00 +5.0400e-01 -2.5415e+00 -3.5248e+00 +2.7919e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15008 +2.627849653e-07 +2.627849653e-07 -3.151999997e+02 -3.151999997e+02 -3.0484e+00 +5.0400e-01 -2.5416e+00 -3.5248e+00 +2.7919e-01 -2.9678e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15041 +2.525241598e-07 +2.525241598e-07 -3.151999997e+02 -3.151999997e+02 -3.0484e+00 +5.0392e-01 -2.5416e+00 -3.5248e+00 +2.7919e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15048 +2.504255008e-07 +2.504255008e-07 -3.151999997e+02 -3.151999997e+02 -3.0484e+00 +5.0392e-01 -2.5416e+00 -3.5248e+00 +2.7919e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15050 +2.003222903e-07 +2.003222903e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9678e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15083 +1.922674073e-07 +1.922674073e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0397e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15093 +1.862202339e-07 +1.862202339e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0397e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15109 +1.840385835e-07 +1.840385835e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0396e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15119 +1.634505793e-07 +1.634505793e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0397e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15159 +1.587143856e-07 +1.587143856e-07 -3.151999998e+02 -3.151999998e+02 -3.0485e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15171 +1.466099206e-07 +1.466099206e-07 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0396e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15172 +1.434792694e-07 +1.434792694e-07 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0396e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15176 +1.329135557e-07 +1.329135557e-07 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0396e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15182 +1.310950779e-07 +1.310950779e-07 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0393e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15183 +1.262832825e-07 +1.262832825e-07 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0397e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15202 +1.223279469e-07 +1.223279469e-07 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0396e-01 -2.5416e+00 -3.5248e+00 +2.7921e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15222 +1.150062872e-07 +1.150062872e-07 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15225 +1.123969469e-07 +1.123969469e-07 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15238 +1.049590423e-07 +1.049590423e-07 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15247 +9.671379075e-08 +9.671379075e-08 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0394e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15253 +9.212760688e-08 +9.212760688e-08 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0394e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15265 +8.954231134e-08 +8.954231134e-08 -3.151999999e+02 -3.151999999e+02 -3.0486e+00 +5.0395e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9680e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
15304 +8.671946716e-08 +8.671946716e-08 -3.151999999e+02 -3.151999999e+02 -3.0487e+00 +5.0394e-01 -2.5416e+00 -3.5248e+00 +2.7920e-01 -2.9679e-01 -2.5304e+00 +1.4616e+00 +1.0144e+00 +1.9464e+00 -3.6640e-01 -2.9152e+00 -2.2488e+00 +3.2872e+00 -3.3936e+00 +3.9360e+00 -3.2464e+00 +1.1632e+00 -3.5336e+00 -3.9592e+00
