% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
767 +3.708976016e+01 +3.708976016e+01 +1.648976016e+01 +1.648976016e+01 -1.7826e+00 -2.4479e+00 -3.0445e+00 +1.1140e+00 -2.1497e+00 +3.0273e+00 +3.7904e+00 -3.8038e+00 -7.4127e-01 +3.3024e-01 +2.0921e+00 -2.1566e+00 +2.2191e+00 -1.6898e+00 +1.3795e+00 -3.9531e+00 -1.2197e+00 +4.0659e+00 -2.3057e+00 -7.6047e-01
983 +3.624527106e+01 +3.624527106e+01 +1.564527106e+01 +1.564527106e+01 -1.6805e+00 -2.2912e+00 -2.9824e+00 +1.2041e+00 -2.1981e+00 +3.1388e+00 +3.7616e+00 -4.0059e+00 -4.8086e-01 +1.3362e-01 +2.0297e+00 -2.3257e+00 +2.2596e+00 -1.6187e+00 +1.7949e+00 -4.1200e+00 -1.5647e+00 +3.9964e+00 -2.1614e+00 -8.3215e-01
% function evaluation | noise-free fitness - Fopt (4.669000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.035962350e+01 +8.035962350e+01 +1.270496235e+02 +1.270496235e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.768089991e+01 +7.768089991e+01 +1.243708999e+02 +1.243708999e+02 -3.2367e-01 +7.6450e-02 -6.6679e-01 -7.8865e-01 -2.9127e-01 -9.9195e-01 -3.7495e-01 +1.7118e+00 -8.1872e-01 -5.3475e-01 +5.6450e-01 +4.3186e-02 +9.3553e-01 -7.8031e-01 +9.3649e-01 +9.2591e-01 +2.5523e+00 -9.7105e-01 -4.7582e-01 +1.1389e+00
26 +7.400818873e+01 +7.400818873e+01 +1.206981887e+02 +1.206981887e+02 +1.1730e+00 +3.5404e-01 -1.0548e+00 -6.4679e-01 -2.6892e-01 -1.7517e+00 +7.4242e-01 +2.9982e+00 +5.6532e-01 -2.0198e+00 +1.1144e+00 +6.7221e-02 +6.7451e-01 -1.0544e-01 +1.3165e+00 -1.9861e-01 +1.4289e+00 +3.8156e-01 -1.1544e+00 +1.3766e+00
84 +7.231524084e+01 +7.231524084e+01 +1.190052408e+02 +1.190052408e+02 +2.6515e+00 +2.9162e+00 -1.3897e+00 -2.2953e+00 +5.0536e-01 -1.2017e+00 +1.1428e+00 +3.8626e+00 +2.4707e-01 -1.5271e+00 -5.9647e-01 +5.7538e-02 -8.5293e-01 -2.9617e+00 -3.2282e-01 -2.4923e+00 +2.8513e+00 -6.4224e-01 -1.1034e+00 -1.7598e-01
112 +7.048511870e+01 +7.048511870e+01 +1.171751187e+02 +1.171751187e+02 +1.6946e+00 +3.1239e+00 -1.5328e-01 -1.7280e+00 -4.1957e-01 +1.4432e-01 +2.3478e+00 +3.5011e+00 -8.9657e-01 -1.6729e+00 +2.0476e-01 -5.1811e-01 -2.1093e-01 -1.9064e+00 -9.1875e-01 -2.8786e+00 +1.7612e+00 +2.0075e+00 -2.7902e-01 -3.3472e-02
155 +6.844765224e+01 +6.844765224e+01 +1.151376522e+02 +1.151376522e+02 +1.9074e+00 +1.8091e+00 +7.4476e-01 -1.6794e+00 -3.9752e-01 +7.7161e-01 +2.8318e+00 +5.0877e+00 -1.6761e+00 -1.8334e+00 -5.0722e-01 +2.2529e-01 -1.2138e+00 -2.7691e+00 -1.1961e-01 -1.7029e+00 +3.2331e+00 +3.4234e+00 +2.7355e-01 +8.1168e-01
196 +6.726754849e+01 +6.726754849e+01 +1.139575485e+02 +1.139575485e+02 +1.6135e+00 +7.7378e-01 -1.2762e+00 -1.0798e+00 +1.4860e-01 +7.2941e-01 +1.2700e+00 +5.3375e+00 -8.8283e-01 -3.7188e-01 -6.7319e-01 +5.4685e-01 -1.3012e+00 -1.8471e+00 -1.8747e+00 -5.1109e-01 +2.5531e+00 +1.7250e+00 +1.1269e+00 +3.6508e-01
202 +6.490334362e+01 +6.490334362e+01 +1.115933436e+02 +1.115933436e+02 +2.5704e+00 +2.0259e+00 -2.4701e-01 -1.8650e+00 +6.3574e-02 +1.6262e+00 +1.2878e+00 +5.1684e+00 -1.3489e+00 -4.3821e-01 -3.2340e-01 -2.2124e-01 -1.2888e+00 -2.2865e+00 -6.6945e-01 -1.9691e-01 +3.1126e+00 +2.0285e+00 -5.3986e-01 +5.0908e-01
209 +6.293155096e+01 +6.293155096e+01 +1.096215510e+02 +1.096215510e+02 +1.9628e+00 +1.5715e+00 -1.4371e+00 -6.3192e-02 +1.9417e-01 +2.1752e+00 +1.1417e+00 +5.2091e+00 -1.1136e+00 +3.9165e-01 -3.0906e-01 -3.5598e-01 -1.6295e+00 -1.8712e+00 -1.4623e+00 -3.2867e-01 +3.0666e+00 +1.3774e+00 +3.7386e-02 -5.6837e-01
217 +6.153892025e+01 +6.153892025e+01 +1.082289203e+02 +1.082289203e+02 +2.3720e+00 +1.2765e+00 -1.6216e+00 -2.2034e-01 -2.1046e-01 +2.2757e+00 +8.3028e-01 +4.5708e+00 -9.9228e-01 -1.0397e-01 -6.2374e-01 +2.4954e-01 -1.6027e+00 -1.0762e+00 -1.2110e+00 -6.2610e-01 +2.5135e+00 +1.1345e-01 -4.9500e-02 -4.6501e-01
232 +5.967562983e+01 +5.967562983e+01 +1.063656298e+02 +1.063656298e+02 +2.6648e+00 +1.7350e+00 -2.7942e+00 +9.0051e-01 -7.3259e-01 +3.3981e+00 +1.9630e+00 +4.2139e+00 -1.5054e+00 -1.2168e+00 -3.4681e-01 +1.6692e+00 -2.1951e+00 -7.7992e-01 -4.4111e-01 +1.7795e-01 +3.0697e+00 -1.2028e+00 +2.4181e-01 -5.4047e-01
233 +5.566000854e+01 +5.566000854e+01 +1.023500085e+02 +1.023500085e+02 +1.7320e+00 +1.6581e+00 -2.4329e+00 +1.1535e+00 -6.9560e-02 +2.0922e+00 +1.8878e+00 +3.6503e+00 -1.6530e+00 -5.5286e-01 -5.0798e-02 +1.5725e+00 -1.5737e+00 -4.7392e-01 -4.5651e-01 -9.1661e-01 +2.6742e+00 -9.2746e-02 -1.0931e+00 -8.4409e-01
255 +5.147959054e+01 +5.147959054e+01 +9.816959054e+01 +9.816959054e+01 +3.1520e+00 +1.1945e+00 -1.6211e+00 +4.7978e-02 -2.3879e-01 +2.2447e+00 +2.9433e+00 +3.1023e+00 -1.1459e+00 -9.0171e-01 -7.0842e-01 +1.0865e+00 -1.3641e+00 -1.1707e+00 -5.4008e-02 +6.9725e-01 +3.3181e+00 -1.0459e+00 -8.9618e-01 -6.5714e-01
264 +4.996623220e+01 +4.996623220e+01 +9.665623220e+01 +9.665623220e+01 +2.4000e+00 +3.4747e-01 -1.7346e+00 +5.0208e-01 -5.0784e-01 +3.2344e+00 +3.1673e+00 +2.6001e+00 -6.8146e-01 -7.9838e-01 -8.6602e-01 +1.0367e+00 -2.3986e+00 -1.3867e+00 -2.2331e-01 +7.7587e-01 +3.8293e+00 -1.0270e+00 -6.5445e-01 -3.5223e-01
288 +4.508156968e+01 +4.508156968e+01 +9.177156968e+01 +9.177156968e+01 +2.5812e+00 +3.8200e-01 -2.3811e+00 +8.6265e-01 +2.9452e-03 +3.4102e+00 +4.1821e+00 +2.8257e+00 -6.1271e-01 -6.9048e-01 -1.5784e+00 +1.3684e+00 -2.5436e+00 -1.6388e+00 +3.5041e-01 +7.8593e-01 +4.7929e+00 -1.2634e+00 -2.5078e-01 +1.0753e-02
314 +4.062221185e+01 +4.062221185e+01 +8.731221185e+01 +8.731221185e+01 +1.7426e+00 +5.9324e-01 -2.9621e+00 +6.1402e-01 +4.4253e-01 +2.4807e+00 +2.7731e+00 +2.5174e+00 -9.0171e-01 -3.6486e-01 -1.1238e+00 +7.3671e-01 -2.9958e+00 -2.5657e+00 +1.1574e+00 -3.7480e-01 +4.8719e+00 -1.0225e+00 +2.3914e-01 -6.9917e-01
315 +3.903934683e+01 +3.903934683e+01 +8.572934683e+01 +8.572934683e+01 +2.0272e+00 +4.4615e-01 -1.8860e+00 +1.4861e+00 +6.4907e-01 +3.3110e+00 +2.9008e+00 +3.2932e+00 -8.5669e-01 -3.5280e-01 -1.0916e+00 +9.4616e-01 -2.6931e+00 -2.6694e+00 +4.6371e-01 +4.0296e-01 +4.3147e+00 -2.1767e-01 -4.5831e-01 -5.7804e-01
325 +3.755038144e+01 +3.755038144e+01 +8.424038144e+01 +8.424038144e+01 +2.2507e+00 +4.6622e-01 -2.3319e+00 +1.4734e+00 +7.3124e-01 +3.7790e+00 +3.3083e+00 +3.9450e+00 -6.5686e-02 -1.8016e-01 -1.1147e+00 +1.1745e+00 -2.4396e+00 -2.7543e+00 +5.3996e-01 -1.4494e-01 +4.6610e+00 +2.4079e-01 +1.5986e-01 -7.5389e-01
326 +3.449902996e+01 +3.449902996e+01 +8.118902996e+01 +8.118902996e+01 +2.5498e+00 +1.2959e-01 -2.1456e+00 +1.9358e+00 +8.7478e-01 +3.7424e+00 +3.2675e+00 +2.6627e+00 -5.8927e-01 -2.0505e-01 -1.1639e+00 +4.1834e-01 -2.7229e+00 -2.9615e+00 +3.3191e-01 +1.3052e-01 +4.5637e+00 -5.0502e-01 -5.6372e-01 +2.9115e-01
348 +3.312283290e+01 +3.312283290e+01 +7.981283290e+01 +7.981283290e+01 +2.8200e+00 +3.0034e-01 -2.0380e+00 +1.6264e+00 +1.1447e+00 +3.8797e+00 +2.6587e+00 +2.7543e+00 -1.0675e+00 -3.3732e-01 -1.0101e+00 +1.4185e-01 -3.1384e+00 -2.3769e+00 +1.1819e+00 +3.6246e-01 +5.0484e+00 -9.9737e-01 -3.0248e-01 +5.6983e-01
357 +3.157015722e+01 +3.157015722e+01 +7.826015722e+01 +7.826015722e+01 +2.6724e+00 +8.2993e-02 -2.2056e+00 +2.2067e+00 +1.1445e+00 +3.0858e+00 +2.1277e+00 +2.4002e+00 -1.2750e+00 -3.3497e-01 -9.0149e-01 +1.0878e-01 -2.9466e+00 -2.5364e+00 +7.0846e-01 -2.9309e-01 +4.3943e+00 -1.1097e+00 -2.4666e-01 +1.0059e+00
365 +3.035482823e+01 +3.035482823e+01 +7.704482823e+01 +7.704482823e+01 +2.3031e+00 +2.6596e-01 -2.0602e+00 +2.0889e+00 +1.1950e+00 +3.2488e+00 +2.5524e+00 +2.3603e+00 -1.3357e+00 -7.5276e-01 -1.9179e-01 -3.9363e-02 -2.9031e+00 -2.3370e+00 +6.4823e-01 -2.9667e-01 +4.1192e+00 -7.7441e-01 -5.3786e-01 +1.0848e+00
372 +2.902630954e+01 +2.902630954e+01 +7.571630954e+01 +7.571630954e+01 +2.5789e+00 +5.2121e-01 -1.5872e+00 +2.4975e+00 +7.7387e-01 +2.4954e+00 +2.1142e+00 +2.2542e+00 -1.4112e+00 -4.6160e-01 -3.3211e-02 +5.5565e-01 -3.0202e+00 -1.4406e+00 +2.4656e-01 -4.5947e-01 +3.6517e+00 -1.1754e+00 -1.4563e-01 +9.2625e-01
385 +2.762755028e+01 +2.762755028e+01 +7.431755028e+01 +7.431755028e+01 +2.5960e+00 +1.7380e-01 -1.8856e+00 +2.3856e+00 +1.4548e+00 +2.3703e+00 +2.4614e+00 +2.5259e+00 -1.4722e+00 -4.7016e-01 +4.5682e-01 +1.3172e-01 -3.1374e+00 -1.7045e+00 +5.0185e-01 -4.5203e-01 +3.8159e+00 -1.2267e+00 -2.5368e-01 +1.0443e+00
408 +2.460400789e+01 +2.460400789e+01 +7.129400789e+01 +7.129400789e+01 +2.7669e+00 +4.2856e-01 -1.9858e+00 +2.5750e+00 +1.5832e+00 +2.5471e+00 +3.4554e+00 +2.7260e+00 -1.3374e+00 -4.7182e-01 +1.0763e+00 +3.4010e-01 -3.4489e+00 -1.5349e+00 +9.7188e-01 -3.5172e-01 +3.6165e+00 -1.2457e+00 -2.6634e-01 +1.3100e+00
465 +2.352561085e+01 +2.352561085e+01 +7.021561085e+01 +7.021561085e+01 +2.8309e+00 +7.1293e-01 -2.0132e+00 +1.9836e+00 +1.1438e+00 +2.8061e+00 +3.6148e+00 +2.6827e+00 -1.1480e+00 -1.0183e-01 +1.2611e+00 +2.6722e-01 -2.4330e+00 -1.5041e+00 +4.9453e-01 -4.7459e-01 +3.7974e+00 -8.7967e-01 -4.5414e-01 +1.6997e+00
480 +2.270458436e+01 +2.270458436e+01 +6.939458436e+01 +6.939458436e+01 +2.9944e+00 +6.5423e-01 -2.3179e+00 +2.6180e+00 +1.4713e+00 +3.2619e+00 +3.9592e+00 +2.7460e+00 -1.2024e+00 -1.2850e-01 +1.6186e+00 +4.5078e-01 -2.7940e+00 -1.6356e+00 +4.7060e-01 -3.1018e-01 +3.8089e+00 -1.1296e+00 -3.2175e-01 +2.4281e+00
508 +2.191673566e+01 +2.191673566e+01 +6.860673566e+01 +6.860673566e+01 +2.9115e+00 +8.8941e-01 -2.6076e+00 +2.7420e+00 +1.2150e+00 +3.6002e+00 +3.9294e+00 +2.6346e+00 -1.1223e+00 +2.9530e-01 +1.2971e+00 -7.0069e-02 -2.3462e+00 -1.4177e+00 +5.0783e-01 -5.8339e-01 +3.6031e+00 -1.1994e+00 -4.3810e-01 +1.9025e+00
513 +2.166112051e+01 +2.166112051e+01 +6.835112051e+01 +6.835112051e+01 +2.6328e+00 +6.8874e-01 -2.3866e+00 +2.1471e+00 +9.8400e-01 +3.3722e+00 +3.3397e+00 +2.7137e+00 -9.3871e-01 +2.7921e-01 +8.6712e-01 +1.6608e-01 -2.1161e+00 -1.4733e+00 +5.1415e-01 -5.3296e-01 +3.5164e+00 -1.2904e+00 -3.6294e-01 +1.3371e+00
515 +2.094810416e+01 +2.094810416e+01 +6.763810416e+01 +6.763810416e+01 +2.5238e+00 +1.1927e+00 -2.8208e+00 +2.8464e+00 +1.0043e+00 +3.7033e+00 +3.6773e+00 +2.4194e+00 -1.1478e+00 +5.3659e-01 +1.1225e+00 -2.6821e-02 -2.3010e+00 -1.2886e+00 +8.1037e-01 -7.9652e-01 +3.5752e+00 -1.4447e+00 -2.2281e-01 +1.9295e+00
541 +2.066878009e+01 +2.066878009e+01 +6.735878009e+01 +6.735878009e+01 +2.8812e+00 +1.2635e+00 -2.8779e+00 +3.0569e+00 +1.1216e+00 +4.2739e+00 +3.9853e+00 +2.3058e+00 -1.1299e+00 +8.9657e-01 +8.8359e-01 -1.3924e-01 -2.3532e+00 -1.6045e+00 +9.4243e-01 -1.0239e+00 +3.9529e+00 -1.5897e+00 +8.8874e-03 +1.8654e+00
548 +2.035890517e+01 +2.035890517e+01 +6.704890517e+01 +6.704890517e+01 +2.8182e+00 +1.3611e+00 -3.0597e+00 +3.3821e+00 +9.7060e-01 +4.5631e+00 +3.9185e+00 +2.5733e+00 -1.0523e+00 +1.2482e+00 +8.2603e-01 -1.2053e-01 -2.3476e+00 -1.5935e+00 +9.1558e-01 -1.1175e+00 +3.5016e+00 -1.8156e+00 +2.0753e-01 +1.9506e+00
555 +1.993111302e+01 +1.993111302e+01 +6.662111302e+01 +6.662111302e+01 +2.4848e+00 +1.3001e+00 -2.7766e+00 +2.9304e+00 +1.2014e+00 +4.1084e+00 +3.4835e+00 +2.2636e+00 -1.1134e+00 +8.2298e-01 +7.4721e-01 -8.0021e-02 -2.5495e+00 -1.5906e+00 +6.9469e-01 -1.0868e+00 +3.4676e+00 -1.7177e+00 +6.8514e-04 +1.7781e+00
607 +1.868333326e+01 +1.868333326e+01 +6.537333326e+01 +6.537333326e+01 +2.2604e+00 +1.1836e+00 -3.0928e+00 +3.6886e+00 +1.5543e+00 +4.4222e+00 +4.1837e+00 +2.7408e+00 -9.1373e-02 +9.2378e-01 +1.3769e+00 +8.1682e-02 -2.4167e+00 -1.6925e+00 +6.0179e-01 -1.0398e+00 +3.4636e+00 -2.0298e+00 -2.5602e-01 +1.1068e+00
614 +1.791309639e+01 +1.791309639e+01 +6.460309639e+01 +6.460309639e+01 +2.2529e+00 +1.1884e+00 -3.0613e+00 +3.6024e+00 +1.6462e+00 +4.4374e+00 +4.0663e+00 +2.6465e+00 -1.8512e-02 +9.6680e-01 +1.1145e+00 +1.1585e-01 -2.5990e+00 -1.8226e+00 +6.6468e-01 -9.3773e-01 +3.5320e+00 -2.3227e+00 -2.9579e-01 +1.1950e+00
636 +1.742451115e+01 +1.742451115e+01 +6.411451115e+01 +6.411451115e+01 +2.5367e+00 +1.1234e+00 -2.9606e+00 +3.4345e+00 +1.4801e+00 +4.0595e+00 +3.8675e+00 +2.8068e+00 -4.2676e-01 +1.2469e+00 +7.3406e-01 +3.6196e-01 -2.1167e+00 -2.0065e+00 +4.8236e-01 -1.1232e+00 +3.8471e+00 -1.6276e+00 -3.5386e-01 +1.3167e+00
642 +1.641610237e+01 +1.641610237e+01 +6.310610237e+01 +6.310610237e+01 +2.6778e+00 +1.1266e+00 -3.0148e+00 +3.9340e+00 +1.3907e+00 +4.2658e+00 +4.1889e+00 +2.8289e+00 -2.6850e-01 +1.3818e+00 +6.2124e-01 +5.0649e-01 -2.0544e+00 -1.8661e+00 +5.2343e-01 -9.5252e-01 +4.0345e+00 -1.5995e+00 -4.4666e-02 +1.4536e+00
671 +1.595536557e+01 +1.595536557e+01 +6.264536557e+01 +6.264536557e+01 +2.7954e+00 +1.1545e+00 -2.8785e+00 +3.7922e+00 +1.2780e+00 +4.3187e+00 +4.2452e+00 +3.2126e+00 -3.7834e-01 +1.4322e+00 +9.4050e-01 +4.9420e-01 -1.9681e+00 -1.9461e+00 +2.8898e-01 -5.4182e-01 +4.0728e+00 -1.7713e+00 +1.8724e-01 +1.4789e+00
674 +1.583166970e+01 +1.583166970e+01 +6.252166970e+01 +6.252166970e+01 +2.7298e+00 +1.1138e+00 -2.6726e+00 +3.8075e+00 +9.8210e-01 +4.2380e+00 +4.0421e+00 +3.4293e+00 -3.7350e-01 +1.3584e+00 +9.9685e-01 +5.3783e-01 -1.9979e+00 -1.8417e+00 +4.4895e-01 -4.8194e-01 +4.0882e+00 -1.6451e+00 +4.8568e-02 +1.4379e+00
696 +1.545880944e+01 +1.545880944e+01 +6.214880944e+01 +6.214880944e+01 +2.7752e+00 +1.0396e+00 -2.6266e+00 +4.0501e+00 +9.8209e-01 +4.0723e+00 +3.9465e+00 +3.0874e+00 -2.7589e-01 +6.7897e-01 +7.1601e-01 +4.3569e-01 -2.0875e+00 -1.8992e+00 +4.9330e-01 -8.3470e-01 +4.0840e+00 -1.9383e+00 +2.1603e-01 +1.3391e+00
706 +1.479798072e+01 +1.479798072e+01 +6.148798072e+01 +6.148798072e+01 +2.9886e+00 +1.2417e+00 -2.7327e+00 +4.2591e+00 +9.7670e-01 +4.3163e+00 +4.0276e+00 +3.4647e+00 +6.8368e-02 +7.7725e-01 +8.4266e-01 +6.7628e-01 -1.9455e+00 -1.6800e+00 +7.1464e-01 -7.1251e-01 +4.1851e+00 -2.3194e+00 +4.3118e-01 +1.2207e+00
714 +1.433988924e+01 +1.433988924e+01 +6.102988924e+01 +6.102988924e+01 +2.8751e+00 +1.3888e+00 -2.7433e+00 +4.1646e+00 +1.0900e+00 +4.1762e+00 +3.8967e+00 +3.3076e+00 +2.5570e-01 +6.7216e-01 +8.7355e-01 +9.0245e-01 -2.1320e+00 -1.8372e+00 +6.9659e-01 -6.7705e-01 +4.2391e+00 -2.3803e+00 +4.6888e-01 +1.1272e+00
742 +1.408477914e+01 +1.408477914e+01 +6.077477914e+01 +6.077477914e+01 +2.7836e+00 +8.7675e-01 -2.7314e+00 +3.9608e+00 +1.1732e+00 +4.1563e+00 +3.8509e+00 +3.2538e+00 -1.0434e-01 +9.8175e-01 +6.1237e-01 +8.4656e-01 -2.3791e+00 -1.6151e+00 +8.3038e-01 -4.0904e-01 +4.5187e+00 -1.9482e+00 +5.1160e-01 +1.0734e+00
772 +1.372297105e+01 +1.372297105e+01 +6.041297105e+01 +6.041297105e+01 +2.7327e+00 +9.3208e-01 -2.6651e+00 +4.0961e+00 +1.2187e+00 +4.0898e+00 +3.8850e+00 +3.2454e+00 -1.5091e-01 +7.9958e-01 +6.6586e-01 +6.7763e-01 -2.4534e+00 -2.2570e+00 +6.8205e-01 -4.2743e-01 +4.0990e+00 -1.8795e+00 +7.2803e-01 +8.1781e-01
787 +1.313451436e+01 +1.313451436e+01 +5.982451436e+01 +5.982451436e+01 +2.7112e+00 +8.8674e-01 -2.6945e+00 +4.3374e+00 +1.2328e+00 +4.2791e+00 +4.1963e+00 +3.3123e+00 -1.2399e-01 +9.7280e-01 +7.2741e-01 +7.0248e-01 -2.5390e+00 -2.2722e+00 +7.9722e-01 -6.1313e-01 +4.2842e+00 -1.9659e+00 +1.0498e+00 +8.2881e-01
831 +1.287083915e+01 +1.287083915e+01 +5.956083915e+01 +5.956083915e+01 +2.6568e+00 +1.1041e+00 -2.4133e+00 +4.3533e+00 +1.2761e+00 +4.5026e+00 +3.9407e+00 +3.3379e+00 +1.2915e-01 +1.2200e+00 +4.9588e-01 +7.9976e-01 -2.6994e+00 -1.9829e+00 +7.0872e-01 -4.3531e-01 +4.5114e+00 -1.9826e+00 +1.1077e+00 +1.3247e+00
844 +1.251807974e+01 +1.251807974e+01 +5.920807974e+01 +5.920807974e+01 +2.5980e+00 +1.0538e+00 -2.6024e+00 +4.2637e+00 +1.3951e+00 +4.6817e+00 +3.7117e+00 +3.3756e+00 +2.2691e-02 +1.1052e+00 +6.8993e-01 +6.9596e-01 -2.5895e+00 -2.1185e+00 +6.9367e-01 -4.3042e-01 +4.3071e+00 -1.8171e+00 +1.3639e+00 +1.0802e+00
918 +1.227495911e+01 +1.227495911e+01 +5.896495911e+01 +5.896495911e+01 +2.5232e+00 +9.7989e-01 -2.5977e+00 +4.5638e+00 +1.2086e+00 +4.4342e+00 +3.7143e+00 +3.4084e+00 +1.9530e-01 +9.8163e-01 +6.5284e-01 +5.9171e-01 -2.6673e+00 -1.9598e+00 +9.6398e-01 -3.3900e-01 +4.5514e+00 -1.9884e+00 +1.1337e+00 +1.3589e+00
952 +1.199981635e+01 +1.199981635e+01 +5.868981635e+01 +5.868981635e+01 +2.5109e+00 +8.7212e-01 -2.7263e+00 +4.3590e+00 +1.4391e+00 +4.3796e+00 +3.7105e+00 +3.2157e+00 +7.1065e-02 +9.8943e-01 +9.3663e-01 +7.5881e-01 -2.3805e+00 -2.0471e+00 +8.6113e-01 -1.8621e-01 +4.4199e+00 -2.3104e+00 +1.2500e+00 +1.3088e+00
1015 +1.172770139e+01 +1.172770139e+01 +5.841770139e+01 +5.841770139e+01 +2.4200e+00 +8.6290e-01 -2.6888e+00 +4.6617e+00 +1.3770e+00 +4.6944e+00 +3.6181e+00 +3.3437e+00 +3.1239e-01 +1.0849e+00 +8.5104e-01 +6.3963e-01 -2.5586e+00 -2.0228e+00 +9.9938e-01 -8.1632e-02 +4.5435e+00 -2.2038e+00 +1.3856e+00 +1.5014e+00
1078 +1.146748190e+01 +1.146748190e+01 +5.815748190e+01 +5.815748190e+01 +2.3483e+00 +9.0858e-01 -2.6194e+00 +4.7216e+00 +1.5656e+00 +4.7407e+00 +3.8120e+00 +3.2765e+00 +3.1308e-01 +1.0893e+00 +7.2720e-01 +4.8304e-01 -2.6134e+00 -2.0689e+00 +9.7736e-01 +5.9212e-02 +4.4332e+00 -2.4658e+00 +1.5750e+00 +1.5645e+00
1263 +1.121819904e+01 +1.121819904e+01 +5.790819904e+01 +5.790819904e+01 +2.3381e+00 +8.2388e-01 -2.8434e+00 +4.8940e+00 +1.5518e+00 +4.5918e+00 +3.9934e+00 +3.3182e+00 +2.6014e-01 +1.0620e+00 +8.4562e-01 +5.0150e-01 -2.5934e+00 -2.0014e+00 +1.0714e+00 -1.3751e-01 +4.4578e+00 -2.4364e+00 +1.7462e+00 +1.4491e+00
% function evaluation | noise-free fitness - Fopt (-1.034600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.438014733e+01 +8.438014733e+01 -1.907985267e+01 -1.907985267e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +8.262096720e+01 +8.262096720e+01 -2.083903280e+01 -2.083903280e+01 +1.1307e+00 -1.7289e-01 -1.2440e+00 +2.3409e+00 +4.3368e-01 +1.7949e-01 -3.8122e-01 +9.1268e-02 +1.2940e-01 -1.0301e-01 -2.3460e-01 -8.7243e-01 +3.6293e-01 -2.0355e-01 +3.1435e+00 -1.7395e+00 +1.4608e+00 -3.5261e-01 -8.7689e-01 -1.3782e+00
28 +7.952445214e+01 +7.952445214e+01 -2.393554786e+01 -2.393554786e+01 +1.0724e+00 -3.5783e-01 +1.6245e+00 +9.0561e-01 +9.6724e-01 +8.5941e-02 -1.5083e-01 -4.4499e-01 -1.2304e-01 -8.6271e-01 -1.5170e+00 -1.2390e+00 +2.6014e+00 +1.2590e+00 -9.7904e-01 -4.0356e-01 -1.9720e+00 -1.3960e+00 -3.4644e-01 -3.6706e-01
45 +7.814284969e+01 +7.814284969e+01 -2.531715031e+01 -2.531715031e+01 +6.7510e-01 +6.4600e-01 +4.3020e+00 +2.3584e+00 +1.3190e+00 +1.4711e+00 -1.5935e-01 +1.0807e+00 -4.6465e-01 -3.8479e-01 -2.8511e+00 -1.3630e+00 +5.3289e+00 +2.9456e+00 -3.8513e-01 -2.2860e-01 -1.3517e+00 -1.4647e+00 +1.3135e+00 +1.3419e-01
60 +7.609659957e+01 +7.609659957e+01 -2.736340043e+01 -2.736340043e+01 +1.2369e+00 +8.8493e-02 +4.3755e+00 +2.3492e+00 +2.2521e+00 +1.0074e+00 -3.5083e-01 +1.3676e+00 -1.3681e+00 -6.0294e-01 -3.1060e+00 -9.2548e-01 +5.2674e+00 +4.1305e+00 +1.0427e+00 -8.4381e-01 -1.7901e-01 -1.6251e+00 +5.2433e-01 -5.0624e-01
65 +7.160806641e+01 +7.160806641e+01 -3.185193359e+01 -3.185193359e+01 +5.0284e-01 -4.3201e-01 +3.2085e+00 +1.7474e+00 +1.4294e+00 +1.5361e+00 -6.9207e-01 -5.9675e-02 -1.0328e+00 -8.7790e-01 -2.8365e+00 +4.5849e-01 +4.2640e+00 +3.2342e+00 +8.3326e-01 -1.8803e+00 -1.7569e+00 -1.8821e+00 +1.2922e+00 +1.8584e-01
75 +7.052084992e+01 +7.052084992e+01 -3.293915008e+01 -3.293915008e+01 -7.7918e-01 -9.1735e-02 +3.7140e+00 +1.6676e+00 +2.0409e+00 +2.3409e+00 -5.0054e-01 -1.1262e+00 -1.7897e+00 -1.7255e+00 -3.3280e+00 -5.4166e-01 +4.9214e+00 +3.5646e+00 +8.8938e-01 -1.5844e+00 -2.7129e+00 -2.5900e+00 +1.0784e+00 -1.0539e-01
92 +6.741682338e+01 +6.741682338e+01 -3.604317662e+01 -3.604317662e+01 -8.9597e-01 -7.2366e-01 +4.9351e+00 +1.5000e+00 +2.9638e+00 -5.5544e-01 -1.0417e+00 -1.5331e-01 -1.5581e+00 -2.0992e+00 -3.7521e+00 -7.6334e-01 +4.9623e+00 +3.0253e+00 +6.1080e-01 -1.8592e+00 -2.2528e+00 -1.5077e+00 +5.3218e-01 -1.3832e-01
