% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
133 +8.044166030e+01 +8.044166030e+01 -2.336833970e+01 -2.336833970e+01 -8.9071e+00 +2.3651e+00 -4.2829e+00 +7.0130e+00 -9.0796e-01 +7.3307e+00 -7.9257e-01 +3.8081e+00 -1.4282e+01 +3.0694e+00 +1.8145e+00 +7.2019e+00 +2.5341e+00 -1.0896e+01 -7.9466e+00 -7.9244e+00 -4.6598e+00 +5.3296e+00 +1.1090e+01 +1.4400e+01
136 +7.928139745e+01 +7.928139745e+01 -2.452860255e+01 -2.452860255e+01 -1.1243e+01 +3.1034e+00 -5.9414e+00 +8.7339e+00 -4.4595e-01 +7.1442e+00 -2.2687e+00 +3.7167e+00 -1.4603e+01 +3.7675e+00 +2.6041e+00 +6.7999e+00 +1.6861e+00 -1.4636e+01 -7.8757e+00 -9.1490e+00 -5.7257e+00 +7.0959e+00 +1.1495e+01 +1.5936e+01
137 +7.413360034e+01 +7.413360034e+01 -2.967639966e+01 -2.967639966e+01 -1.3781e+01 +2.4922e+00 -6.9070e+00 +9.6374e+00 +1.0602e+00 +8.9250e+00 -2.6121e+00 +4.2807e+00 -1.7747e+01 +3.3362e+00 +1.9859e+00 +8.9064e+00 +2.4120e+00 -1.5900e+01 -1.1171e+01 -1.1678e+01 -6.2816e+00 +7.2624e+00 +1.4497e+01 +1.8430e+01
142 +6.783415874e+01 +6.783415874e+01 -3.597584126e+01 -3.597584126e+01 -1.3598e+01 +2.5026e+00 -8.6514e+00 +8.0202e+00 +1.5167e+00 +1.1061e+01 -3.7056e+00 +4.2214e+00 -1.8287e+01 +3.9540e+00 +1.4530e+00 +1.0508e+01 +2.3210e+00 -1.8031e+01 -1.2185e+01 -1.3023e+01 -6.3387e+00 +6.6402e+00 +1.5980e+01 +2.0576e+01
143 +6.560030877e+01 +6.560030877e+01 -3.820969123e+01 -3.820969123e+01 -1.1836e+01 +2.7083e+00 -6.7553e+00 +8.7080e+00 +2.5686e+00 +8.5698e+00 -3.8969e+00 +3.9300e+00 -1.4649e+01 +2.2534e+00 +1.4857e+00 +6.9768e+00 +3.2524e+00 -1.2324e+01 -8.5273e+00 -1.0644e+01 -5.6815e+00 +5.9741e+00 +1.2485e+01 +1.4314e+01
153 +6.042305524e+01 +6.042305524e+01 -4.338694476e+01 -4.338694476e+01 -1.4818e+01 +3.2092e+00 -7.0557e+00 +1.0444e+01 +2.8574e+00 +8.5012e+00 -5.6248e+00 +4.1107e+00 -1.5786e+01 +2.1826e+00 +1.4990e+00 +8.4173e+00 +4.3446e+00 -1.3145e+01 -1.0468e+01 -1.3306e+01 -6.7102e+00 +8.4399e+00 +1.4673e+01 +1.6464e+01
162 +5.784713520e+01 +5.784713520e+01 -4.596286480e+01 -4.596286480e+01 -1.5358e+01 +2.4341e+00 -7.2904e+00 +1.0938e+01 +3.2590e+00 +7.7271e+00 -4.8402e+00 +3.6511e+00 -1.6552e+01 +2.1434e+00 +8.8781e-01 +7.3470e+00 +6.0134e+00 -1.3445e+01 -9.8899e+00 -1.3179e+01 -7.1886e+00 +7.8487e+00 +1.4592e+01 +1.6778e+01
173 +5.516521084e+01 +5.516521084e+01 -4.864478916e+01 -4.864478916e+01 -1.5847e+01 +2.9991e+00 -8.2916e+00 +1.1690e+01 +4.0071e+00 +9.3858e+00 -6.2719e+00 +3.4222e+00 -1.6322e+01 +2.2004e+00 +4.8516e-01 +9.0073e+00 +5.5114e+00 -1.4654e+01 -1.0059e+01 -1.4164e+01 -8.3957e+00 +8.0192e+00 +1.5231e+01 +1.9117e+01
181 +5.264936688e+01 +5.264936688e+01 -5.116063312e+01 -5.116063312e+01 -1.0980e+01 +2.0979e+00 -5.0776e+00 +8.4163e+00 +3.5119e+00 +7.7820e+00 -2.8684e+00 +3.9918e+00 -1.2278e+01 +2.2227e+00 -2.5393e-01 +5.2263e+00 +5.0020e+00 -1.1656e+01 -7.7957e+00 -9.4533e+00 -5.2970e+00 +5.4493e+00 +1.1117e+01 +1.2818e+01
187 +4.365696454e+01 +4.365696454e+01 -6.015303546e+01 -6.015303546e+01 -1.4710e+01 +4.1165e+00 -6.1558e+00 +1.3820e+01 +4.7665e+00 +9.8955e+00 -2.8299e+00 +5.0577e+00 -1.6036e+01 +3.7017e+00 -7.6879e-01 +6.1827e+00 +5.5861e+00 -1.5519e+01 -8.8168e+00 -1.1977e+01 -8.0222e+00 +8.2897e+00 +1.4577e+01 +1.7044e+01
195 +3.926032641e+01 +3.926032641e+01 -6.454967359e+01 -6.454967359e+01 -1.7331e+01 +6.0783e+00 -8.4077e+00 +1.6833e+01 +6.1847e+00 +1.1273e+01 -4.5551e+00 +6.3741e+00 -2.0001e+01 +4.3554e+00 -8.0689e-01 +8.1812e+00 +4.9995e+00 -2.0011e+01 -1.1696e+01 -1.4305e+01 -1.0965e+01 +1.0447e+01 +1.9045e+01 +1.9614e+01
205 +3.831289796e+01 +3.831289796e+01 -6.549710204e+01 -6.549710204e+01 -2.0290e+01 +6.3954e+00 -9.4069e+00 +1.9403e+01 +5.6593e+00 +1.2452e+01 -5.0824e+00 +7.4868e+00 -2.2433e+01 +4.6588e+00 -1.4263e+00 +8.8177e+00 +5.3951e+00 -2.2093e+01 -1.3255e+01 -1.4918e+01 -1.1785e+01 +1.3027e+01 +2.1652e+01 +2.1856e+01
206 +3.313006291e+01 +3.313006291e+01 -7.067993709e+01 -7.067993709e+01 -1.8545e+01 +6.2534e+00 -7.2775e+00 +1.6994e+01 +7.3048e+00 +1.1319e+01 -4.5259e+00 +7.3087e+00 -2.0646e+01 +5.6471e+00 -2.4391e+00 +7.8658e+00 +6.1330e+00 -2.0057e+01 -1.1798e+01 -1.5016e+01 -1.2686e+01 +1.1887e+01 +2.1510e+01 +2.3685e+01
213 +2.958045870e+01 +2.958045870e+01 -7.422954130e+01 -7.422954130e+01 -2.0998e+01 +8.0008e+00 -7.3180e+00 +2.0410e+01 +8.5460e+00 +1.4022e+01 -5.5182e+00 +8.8554e+00 -2.4588e+01 +6.5180e+00 -3.9336e+00 +1.1625e+01 +8.5362e+00 -2.4967e+01 -1.4582e+01 -1.7614e+01 -1.4636e+01 +1.3990e+01 +2.6722e+01 +2.8556e+01
219 +2.502231044e+01 +2.502231044e+01 -7.878768956e+01 -7.878768956e+01 -1.8953e+01 +7.5399e+00 -8.0318e+00 +1.7015e+01 +9.0264e+00 +1.2296e+01 -5.7557e+00 +8.1146e+00 -2.3538e+01 +5.8672e+00 -4.6817e+00 +8.6788e+00 +6.9361e+00 -2.2894e+01 -1.3455e+01 -1.6494e+01 -1.4802e+01 +1.3546e+01 +2.5223e+01 +2.7128e+01
228 +2.323241227e+01 +2.323241227e+01 -8.057758773e+01 -8.057758773e+01 -1.8232e+01 +7.2431e+00 -7.5390e+00 +1.6009e+01 +8.4211e+00 +1.0891e+01 -5.9804e+00 +7.3114e+00 -2.1245e+01 +5.6669e+00 -7.0029e+00 +8.6930e+00 +6.6423e+00 -2.1063e+01 -1.1569e+01 -1.3573e+01 -1.1900e+01 +1.1819e+01 +2.4590e+01 +2.3602e+01
236 +2.224017962e+01 +2.224017962e+01 -8.156982038e+01 -8.156982038e+01 -1.7240e+01 +6.9029e+00 -9.6659e+00 +1.7251e+01 +8.4447e+00 +1.1731e+01 -7.1996e+00 +7.0744e+00 -2.4208e+01 +5.7658e+00 -1.0351e+01 +1.1760e+01 +5.9009e+00 -2.2361e+01 -1.3116e+01 -1.5733e+01 -1.3194e+01 +1.2937e+01 +2.8201e+01 +2.4786e+01
242 +2.147839658e+01 +2.147839658e+01 -8.233160342e+01 -8.233160342e+01 -1.5107e+01 +6.4574e+00 -6.6059e+00 +1.5150e+01 +9.2769e+00 +1.0362e+01 -5.7543e+00 +5.9370e+00 -2.2080e+01 +4.8639e+00 -8.3653e+00 +8.5268e+00 +4.7742e+00 -1.7736e+01 -1.0254e+01 -1.4612e+01 -8.4090e+00 +1.2858e+01 +2.3855e+01 +2.0723e+01
244 +2.128465487e+01 +2.128465487e+01 -8.252534513e+01 -8.252534513e+01 -1.6285e+01 +5.2679e+00 -7.3940e+00 +1.6589e+01 +7.0350e+00 +1.2441e+01 -8.0037e+00 +7.8787e+00 -2.2477e+01 +6.1394e+00 -7.0522e+00 +9.8147e+00 +6.1273e+00 -2.1637e+01 -1.3363e+01 -1.3829e+01 -1.2596e+01 +1.2361e+01 +2.7797e+01 +2.4969e+01
274 +2.038289040e+01 +2.038289040e+01 -8.342710960e+01 -8.342710960e+01 -1.5047e+01 +5.9802e+00 -5.1863e+00 +1.5584e+01 +6.1024e+00 +1.6463e+01 -7.6113e+00 +7.3942e+00 -2.3572e+01 +1.0949e+01 -4.9001e+00 +9.9556e+00 +7.0973e+00 -2.2603e+01 -1.2120e+01 -1.6377e+01 -1.3452e+01 +1.2923e+01 +2.5943e+01 +2.6207e+01
289 +1.866639717e+01 +1.866639717e+01 -8.514360283e+01 -8.514360283e+01 -8.6583e+00 +5.7594e+00 -5.0835e+00 +1.1124e+01 +5.1435e+00 +1.0955e+01 -8.0711e+00 +3.9452e+00 -1.5079e+01 +7.7064e+00 -4.2427e+00 +8.9076e+00 +5.3083e+00 -1.9105e+01 -9.8758e+00 -9.8098e+00 -1.0800e+01 +9.5866e+00 +1.7338e+01 +1.9798e+01
295 +1.792695057e+01 +1.792695057e+01 -8.588304943e+01 -8.588304943e+01 -9.2220e+00 +5.8402e+00 -6.8373e+00 +1.2898e+01 +5.2238e+00 +1.3329e+01 -1.0483e+01 +6.1019e+00 -2.0103e+01 +9.8178e+00 -3.8973e+00 +1.1600e+01 +6.3866e+00 -2.3517e+01 -1.1942e+01 -1.1361e+01 -1.1919e+01 +1.2018e+01 +1.8751e+01 +2.3778e+01
303 +1.516707763e+01 +1.516707763e+01 -8.864292237e+01 -8.864292237e+01 -1.0167e+01 +8.2146e+00 -7.4027e+00 +1.6691e+01 +5.5392e+00 +1.4758e+01 -1.1650e+01 +6.7470e+00 -2.3405e+01 +1.1507e+01 -5.5989e+00 +1.4386e+01 +6.5621e+00 -2.5418e+01 -1.2430e+01 -1.5317e+01 -1.3311e+01 +1.3650e+01 +2.0684e+01 +2.8430e+01
314 +1.372264793e+01 +1.372264793e+01 -9.008735207e+01 -9.008735207e+01 -8.7226e+00 +7.5049e+00 -8.1308e+00 +1.6247e+01 +5.5952e+00 +1.3929e+01 -1.0353e+01 +6.3992e+00 -2.3253e+01 +1.1467e+01 -5.0047e+00 +1.5439e+01 +7.7128e+00 -2.4094e+01 -1.2045e+01 -1.4577e+01 -1.2268e+01 +1.2569e+01 +2.0007e+01 +2.8504e+01
321 +1.235583914e+01 +1.235583914e+01 -9.145416086e+01 -9.145416086e+01 -7.0211e+00 +4.7034e+00 -5.9389e+00 +1.4139e+01 +6.6244e+00 +1.2067e+01 -8.7135e+00 +7.3485e+00 -2.1024e+01 +1.0749e+01 -5.8628e+00 +1.0736e+01 +6.2522e+00 -1.8835e+01 -1.0860e+01 -1.2677e+01 -1.1493e+01 +1.1282e+01 +1.7121e+01 +2.3770e+01
323 +1.116020025e+01 +1.116020025e+01 -9.264979975e+01 -9.264979975e+01 -5.4841e+00 +4.4011e+00 -5.6609e+00 +1.3382e+01 +7.7484e+00 +1.1224e+01 -7.5273e+00 +6.0892e+00 -1.7593e+01 +1.0349e+01 -7.1194e+00 +9.2993e+00 +6.1015e+00 -1.8755e+01 -1.0168e+01 -1.3389e+01 -1.1032e+01 +1.1085e+01 +1.4437e+01 +2.2825e+01
326 +1.087148453e+01 +1.087148453e+01 -9.293851547e+01 -9.293851547e+01 -5.8715e+00 +6.8457e+00 -8.5759e+00 +1.6278e+01 +7.7050e+00 +1.4393e+01 -1.1202e+01 +8.1264e+00 -2.4638e+01 +1.2532e+01 -8.0628e+00 +1.3128e+01 +6.8542e+00 -2.3806e+01 -1.2763e+01 -1.4562e+01 -1.3610e+01 +1.5027e+01 +2.0006e+01 +2.9531e+01
333 +1.023663087e+01 +1.023663087e+01 -9.357336913e+01 -9.357336913e+01 -5.0291e+00 +6.3871e+00 -8.1880e+00 +1.6681e+01 +4.8722e+00 +1.4981e+01 -1.1374e+01 +9.1055e+00 -2.5046e+01 +1.1563e+01 -8.5221e+00 +1.2746e+01 +6.5436e+00 -2.4011e+01 -1.0733e+01 -1.3962e+01 -1.3603e+01 +1.5125e+01 +1.7521e+01 +2.7907e+01
334 +9.880056985e+00 +9.880056985e+00 -9.392994301e+01 -9.392994301e+01 -4.8801e+00 +5.6348e+00 -7.3346e+00 +1.7506e+01 +7.0545e+00 +1.3289e+01 -1.0992e+01 +8.9891e+00 -2.4294e+01 +1.1804e+01 -8.5129e+00 +1.3621e+01 +7.1764e+00 -2.2991e+01 -1.2806e+01 -1.4603e+01 -1.4186e+01 +1.5610e+01 +2.1780e+01 +2.9002e+01
335 +9.133739249e+00 +9.133739249e+00 -9.467626075e+01 -9.467626075e+01 -3.6383e+00 +4.5611e+00 -8.9089e+00 +1.5458e+01 +9.7173e+00 +1.3588e+01 -1.1411e+01 +5.6212e+00 -2.4359e+01 +1.1310e+01 -7.5308e+00 +1.1985e+01 +7.5858e+00 -2.2130e+01 -1.4731e+01 -1.5011e+01 -1.4026e+01 +1.4830e+01 +1.7211e+01 +2.7439e+01
347 +7.918856602e+00 +7.918856602e+00 -9.589114340e+01 -9.589114340e+01 -2.9189e+00 +6.2701e+00 -1.0987e+01 +1.7538e+01 +1.2342e+01 +1.4140e+01 -1.2341e+01 +7.0379e+00 -2.8315e+01 +1.2273e+01 -9.5164e+00 +1.2245e+01 +7.6060e+00 -2.3801e+01 -1.5856e+01 -1.6445e+01 -1.5792e+01 +1.6165e+01 +1.8678e+01 +2.9506e+01
349 +7.428823337e+00 +7.428823337e+00 -9.638117666e+01 -9.638117666e+01 -2.4288e+00 +5.2526e+00 -9.6548e+00 +1.7549e+01 +1.1065e+01 +1.4650e+01 -1.3297e+01 +5.8780e+00 -2.7384e+01 +9.8428e+00 -6.9509e+00 +1.4068e+01 +7.3866e+00 -2.4639e+01 -1.6000e+01 -1.6878e+01 -1.6369e+01 +1.4418e+01 +1.9799e+01 +2.8489e+01
356 +7.081899519e+00 +7.081899519e+00 -9.672810048e+01 -9.672810048e+01 -2.0819e+00 +5.7950e+00 -1.1708e+01 +2.0491e+01 +1.2706e+01 +1.6080e+01 -1.3852e+01 +7.3642e+00 -3.0673e+01 +1.1775e+01 -7.9774e+00 +1.4752e+01 +9.3513e+00 -2.5487e+01 -1.7960e+01 -1.8573e+01 -1.7056e+01 +1.7725e+01 +2.2679e+01 +3.1320e+01
358 +5.722492505e+00 +5.722492505e+00 -9.808750750e+01 -9.808750750e+01 -7.2249e-01 +7.1135e+00 -8.3280e+00 +1.5679e+01 +1.1738e+01 +1.3560e+01 -1.0920e+01 +7.1740e+00 -2.4742e+01 +1.0849e+01 -8.0529e+00 +1.3918e+01 +7.7533e+00 -2.4121e+01 -1.6023e+01 -1.5739e+01 -1.4319e+01 +1.4150e+01 +1.9501e+01 +2.8854e+01
363 +5.455648424e+00 +5.455648424e+00 -9.835435158e+01 -9.835435158e+01 -3.4670e-01 +7.7927e+00 -8.6466e+00 +1.4148e+01 +1.3556e+01 +1.3492e+01 -1.0467e+01 +4.9534e+00 -2.3688e+01 +1.0571e+01 -9.2391e+00 +1.4761e+01 +5.5342e+00 -2.1049e+01 -1.5661e+01 -1.3095e+01 -1.5223e+01 +1.3928e+01 +1.7248e+01 +2.7785e+01
367 +2.997887203e+00 +2.997887203e+00 -1.008121128e+02 -1.008121128e+02 +2.0021e+00 +6.1842e+00 -7.5357e+00 +1.4467e+01 +1.1491e+01 +1.2984e+01 -1.0216e+01 +7.3633e+00 -2.3954e+01 +1.1185e+01 -6.8046e+00 +1.1651e+01 +6.9600e+00 -2.3430e+01 -1.8018e+01 -1.6361e+01 -1.1742e+01 +1.3747e+01 +1.7778e+01 +2.5722e+01
372 +1.218441557e+00 +1.218441557e+00 -1.025915584e+02 -1.025915584e+02 +3.7816e+00 +8.7215e+00 -8.8714e+00 +1.6896e+01 +1.4016e+01 +1.4221e+01 -1.1813e+01 +8.0507e+00 -2.8923e+01 +1.1985e+01 -6.2199e+00 +1.4766e+01 +6.2291e+00 -2.7738e+01 -1.9908e+01 -1.8193e+01 -1.3132e+01 +1.6726e+01 +2.0947e+01 +2.8873e+01
374 +0.000000000e+00 +0.000000000e+00 -1.038100000e+02 -1.038100000e+02 +6.3235e+00 +6.1920e+00 -9.7876e+00 +1.6064e+01 +1.1314e+01 +1.4268e+01 -1.2088e+01 +7.5179e+00 -2.7199e+01 +1.2473e+01 -9.4118e+00 +1.3737e+01 +6.5252e+00 -2.5115e+01 -2.1119e+01 -1.7967e+01 -1.3146e+01 +1.3180e+01 +1.9943e+01 +2.8542e+01
% function evaluation | noise-free fitness - Fopt (1.237000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.992761284e+02 +3.992761284e+02 +4.116461284e+02 +4.116461284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.811652528e+02 +3.811652528e+02 +3.935352528e+02 +3.935352528e+02 -5.4783e-01 -1.2335e-01 +8.0918e-01 +7.4264e-01 +1.4059e+00 +1.6859e+00 +3.3580e-01 +1.5081e+00 +1.9315e+00 +9.8293e-01 -1.7818e+00 +4.4837e-01 +3.6222e-01 -1.3111e+00 -7.1309e-02 -2.0796e-01 +2.2359e-01 -3.0398e-01 +5.2377e-02 -1.0996e+00
8 +3.751435464e+02 +3.751435464e+02 +3.875135464e+02 +3.875135464e+02 +1.3486e+00 -1.3647e-01 -1.5224e-02 +1.0861e+00 +9.6944e-01 -1.7434e+00 -9.8855e-01 -7.2112e-01 -1.5207e+00 -1.5868e+00 +1.3042e+00 -1.9870e+00 -2.3795e-01 -1.3017e+00 -1.4533e+00 +3.6760e-01 +1.7627e-01 -9.0160e-02 -1.5385e+00 -5.6447e-02
12 +3.631729294e+02 +3.631729294e+02 +3.755429294e+02 +3.755429294e+02 +8.2573e-01 -1.3824e+00 +5.0707e-01 +1.3672e+00 +9.8153e-01 -7.3717e-01 +3.1877e-01 -6.6210e-02 -6.8750e-01 -3.1334e-01 +1.3306e+00 -4.4905e-01 -6.1128e-02 -1.4844e+00 -1.4699e+00 +1.0992e+00 +6.3558e-01 -1.1507e-01 -2.2376e+00 +6.1114e-01
20 +3.284374517e+02 +3.284374517e+02 +3.408074517e+02 +3.408074517e+02 +9.4179e-01 +5.7855e-01 -1.0848e+00 +2.2055e+00 -6.2994e-02 -7.5437e-01 +2.6824e-01 -1.4570e+00 -1.8542e+00 -1.2806e+00 +2.0849e+00 -6.5816e-01 -1.7177e+00 -2.5733e+00 -2.1347e+00 +1.4479e-01 +1.8843e+00 -4.4175e-01 -2.4053e+00 -1.0826e+00
22 +3.134020802e+02 +3.134020802e+02 +3.257720802e+02 +3.257720802e+02 +1.6946e+00 -5.9751e-01 -2.1890e+00 +1.0707e+00 +1.0633e+00 -8.7751e-01 +1.5879e+00 -3.1820e+00 -3.0612e+00 -1.0291e+00 +2.8238e+00 -1.6141e+00 -1.1887e+00 -3.6462e+00 -2.0785e+00 +5.3798e-01 +1.7883e+00 -8.3897e-01 -2.4397e+00 -1.9458e+00
24 +2.935436660e+02 +2.935436660e+02 +3.059136660e+02 +3.059136660e+02 +8.3995e-01 +5.5178e-01 -6.8132e-01 +1.9969e+00 -5.9921e-01 -1.4743e+00 +1.8165e-01 -1.9344e+00 -1.7683e+00 -2.6189e+00 +2.1187e+00 -2.0220e+00 -2.5828e+00 -2.7467e+00 -4.2749e+00 -4.6326e-01 +2.6826e+00 -4.2978e-01 -4.3057e+00 -1.9104e+00
38 +2.827351082e+02 +2.827351082e+02 +2.951051082e+02 +2.951051082e+02 +1.0995e+00 +1.4261e+00 -2.4346e+00 +1.5349e+00 -1.0906e+00 -1.4654e+00 +1.1076e+00 -2.4576e+00 -2.8469e+00 -3.1877e+00 +9.7100e-01 -3.3842e+00 -2.6861e+00 -3.2847e+00 -4.3303e+00 +5.8565e-01 +3.0656e+00 -4.9781e-01 -5.5962e+00 -3.4587e+00
42 +2.791007663e+02 +2.791007663e+02 +2.914707663e+02 +2.914707663e+02 +2.9366e+00 +1.1231e+00 -3.2549e+00 +1.4580e+00 -1.8257e+00 -2.1476e+00 +4.8811e-01 -1.0499e+00 -3.1703e+00 -4.1302e+00 +5.6415e-01 -3.7193e+00 -1.8507e+00 -3.3685e+00 -4.7513e+00 -2.2700e-01 +3.5251e+00 +5.6549e-01 -4.8892e+00 -3.2188e+00
44 +2.691609417e+02 +2.691609417e+02 +2.815309417e+02 +2.815309417e+02 +5.9379e-01 +2.4561e+00 -3.2953e+00 +2.6449e+00 -1.0678e+00 -1.5964e+00 -4.8787e-01 -2.2042e+00 -1.9724e+00 -1.8805e+00 +1.1375e+00 -3.6362e+00 -2.4707e-01 -2.0058e+00 -5.1574e+00 +1.5485e+00 +3.8446e+00 +3.6268e-01 -5.2021e+00 -5.1512e+00
45 +2.544635224e+02 +2.544635224e+02 +2.668335224e+02 +2.668335224e+02 +1.8810e+00 +2.6662e+00 -1.3472e+00 +1.2841e+00 -8.1303e-01 -1.2553e+00 +1.0090e+00 -2.1091e+00 -3.1956e+00 -1.0701e+00 +9.5770e-01 -5.9466e+00 -1.0453e-01 -3.0406e+00 -5.0515e+00 +1.5756e-01 +3.1348e+00 -1.2377e+00 -4.8575e+00 -4.4031e+00
55 +2.508023819e+02 +2.508023819e+02 +2.631723819e+02 +2.631723819e+02 +1.1101e+00 +3.3661e+00 -1.2112e+00 +2.6064e+00 -2.2834e+00 +2.3349e-01 +3.4709e+00 -1.4329e+00 -3.6895e+00 -1.5868e+00 -2.6455e-01 -5.8794e+00 -1.1603e+00 -4.2382e+00 -3.9931e+00 -3.1930e-01 +3.9679e+00 +3.7342e-03 -6.6417e+00 -4.8911e+00
56 +2.422374261e+02 +2.422374261e+02 +2.546074261e+02 +2.546074261e+02 +1.9840e+00 +2.5651e+00 -1.4419e+00 +2.3789e+00 +7.2995e-01 -1.9641e+00 +4.4488e-01 -4.3462e+00 -4.2750e+00 -1.2625e-01 +3.8535e-01 -5.9446e+00 +1.5745e+00 -3.4598e+00 -5.2260e+00 +5.9452e-01 +3.9242e+00 -1.5975e+00 -4.7052e+00 -4.4959e+00
62 +2.201226527e+02 +2.201226527e+02 +2.324926527e+02 +2.324926527e+02 +9.0753e-01 +2.1714e+00 -8.3888e-01 +2.0134e+00 +1.3071e+00 -1.2714e+00 +5.4622e-01 -6.2615e+00 -5.2215e+00 +5.3098e-01 +1.4903e+00 -7.7578e+00 +1.4078e+00 -3.7419e+00 -6.6698e+00 +4.5774e-01 +6.4827e+00 -3.0819e+00 -5.4806e+00 -5.5687e+00
78 +2.160228095e+02 +2.160228095e+02 +2.283928095e+02 +2.283928095e+02 +2.2749e+00 +3.5147e+00 -7.3331e-01 +1.1159e+00 +2.7090e+00 +1.0733e-01 +1.0980e+00 -5.2711e+00 -4.8389e+00 +2.8333e+00 +1.2939e+00 -9.6842e+00 +1.7985e+00 -2.4662e+00 -7.1906e+00 +3.1306e-01 +5.1882e+00 -4.5975e+00 -5.4716e+00 -5.9259e+00
87 +2.123035312e+02 +2.123035312e+02 +2.246735312e+02 +2.246735312e+02 +2.1561e+00 +3.4858e+00 +8.0357e-01 +2.2244e+00 +3.1208e+00 -2.7309e-01 +1.6465e+00 -5.1651e+00 -6.3093e+00 +2.6758e+00 +2.0491e+00 -1.0353e+01 +2.3921e+00 -2.5802e+00 -7.7708e+00 +1.5091e+00 +7.1155e+00 -5.3120e+00 -7.3339e+00 -6.4089e+00
94 +1.917407641e+02 +1.917407641e+02 +2.041107641e+02 +2.041107641e+02 +1.7179e+00 +3.5163e+00 +8.7867e-01 +2.6117e+00 +4.8006e+00 +6.7670e-01 +2.6533e+00 -5.8502e+00 -5.3281e+00 +4.6322e+00 +2.5176e+00 -1.1112e+01 +2.8621e+00 -5.0319e+00 -8.3268e+00 +5.1151e-01 +7.8609e+00 -5.0825e+00 -8.1759e+00 -7.4351e+00
110 +1.878871990e+02 +1.878871990e+02 +2.002571990e+02 +2.002571990e+02 +1.1143e+00 +4.7254e+00 +1.9101e+00 +4.5233e+00 +5.7677e+00 +2.3649e-02 +3.7739e+00 -5.3950e+00 -6.7272e+00 +5.1999e+00 +2.8041e+00 -1.1524e+01 +3.0104e+00 -5.9105e+00 -1.0048e+01 +8.9821e-01 +1.0359e+01 -5.4214e+00 -9.1721e+00 -7.0582e+00
113 +1.815750845e+02 +1.815750845e+02 +1.939450845e+02 +1.939450845e+02 +1.9038e+00 +4.3246e+00 +2.0782e+00 +5.4046e+00 +4.9704e+00 -1.3493e+00 +1.5984e+00 -5.2649e+00 -5.4795e+00 +3.4006e+00 +2.2392e+00 -9.4307e+00 +2.8699e+00 -5.1830e+00 -7.6813e+00 +2.6874e-01 +8.2623e+00 -5.6757e+00 -8.1484e+00 -5.4172e+00
119 +1.760136825e+02 +1.760136825e+02 +1.883836825e+02 +1.883836825e+02 +3.8373e-01 +3.6347e+00 +1.6962e+00 +2.6925e+00 +4.4095e+00 -1.9392e-01 +5.1768e+00 -4.8768e+00 -4.7298e+00 +3.9998e+00 +2.0547e+00 -9.3423e+00 +3.0668e+00 -7.1461e+00 -9.1107e+00 -1.4148e-02 +7.6314e+00 -5.3843e+00 -9.0195e+00 -5.8209e+00
122 +1.688813151e+02 +1.688813151e+02 +1.812513151e+02 +1.812513151e+02 -9.6097e-01 +3.0102e+00 +1.6852e+00 +1.7647e+00 +4.8663e+00 +4.6040e-01 +4.9380e+00 -6.1212e+00 -5.6316e+00 +4.8237e+00 +3.5835e+00 -9.5389e+00 +5.4566e+00 -7.4793e+00 -9.5670e+00 +2.6774e-01 +9.1826e+00 -5.7184e+00 -9.2901e+00 -7.0962e+00
132 +1.641556843e+02 +1.641556843e+02 +1.765256843e+02 +1.765256843e+02 -8.5119e-01 +2.8144e+00 +2.8976e+00 +4.8500e+00 +1.8857e+00 -2.1852e+00 +6.1276e+00 -6.0419e+00 -4.3715e+00 +1.9052e+00 +2.9672e+00 -8.3624e+00 +4.2322e+00 -6.2044e+00 -1.2891e+01 +3.2468e-01 +7.0951e+00 -5.2598e+00 -6.6240e+00 -6.9942e+00
135 +1.534309482e+02 +1.534309482e+02 +1.658009482e+02 +1.658009482e+02 -7.7286e-01 +2.0140e+00 +1.2684e+00 +4.0747e+00 +3.6730e+00 -1.8597e+00 +5.7183e+00 -5.7757e+00 -5.2625e+00 +6.1435e+00 +2.7119e+00 -6.7175e+00 +2.6424e+00 -6.3282e+00 -1.0354e+01 -1.4011e+00 +7.6895e+00 -5.8211e+00 -8.2684e+00 -4.5739e+00
143 +1.445646310e+02 +1.445646310e+02 +1.569346310e+02 +1.569346310e+02 +7.7363e-01 +1.1998e+00 +2.1717e-01 +4.1091e+00 +3.1279e+00 -1.4478e+00 +6.6781e+00 -5.8706e+00 -5.2468e+00 +6.9935e+00 +3.4939e+00 -6.3190e+00 +2.6563e+00 -8.1022e+00 -1.0590e+01 -2.0512e+00 +9.2690e+00 -4.9869e+00 -1.1999e+01 -4.5423e+00
